OID,Cid,Comment,Category,Value
10702,10702,7티어 무기 2강,AttackVary,40
10703,10703,7티어 무기 3강,AttackVary,60
10704,10704,7티어 무기 4강,AttackVary,80
10705,10705,7티어 무기 5강,AttackVary,100
10706,10706,7티어 무기 6강,AttackVary,120
10707,10707,7티어 무기 7강,AttackVary,140
10708,10708,7티어 무기 8강,AttackVary,160
10709,10709,7티어 무기 9강,AttackVary,180
10710,10710,7티어 무기 10강,AttackVary,200
20101,20101,1티어 방어구 1강,PhysicalDefenseVary,4
20102,20102,1티어 방어구 2강,PhysicalDefenseVary,8
20103,20103,1티어 방어구 3강,PhysicalDefenseVary,12
20104,20104,1티어 방어구 4강,PhysicalDefenseVary,16
20105,20105,1티어 방어구 5강,PhysicalDefenseVary,20
20106,20106,1티어 방어구 6강,PhysicalDefenseVary,24
20107,20107,1티어 방어구 7강,PhysicalDefenseVary,28
20108,20108,1티어 방어구 8강,PhysicalDefenseVary,32
20109,20109,1티어 방어구 9강,PhysicalDefenseVary,36
20110,20110,1티어 방어구 10강,PhysicalDefenseVary,40
20201,20201,2티어 방어구 1강,PhysicalDefenseVary,5
20202,20202,2티어 방어구 2강,PhysicalDefenseVary,10
20203,20203,2티어 방어구 3강,PhysicalDefenseVary,15
20204,20204,2티어 방어구 4강,PhysicalDefenseVary,20
20205,20205,2티어 방어구 5강,PhysicalDefenseVary,25
20206,20206,2티어 방어구 6강,PhysicalDefenseVary,30
20207,20207,2티어 방어구 7강,PhysicalDefenseVary,35
20208,20208,2티어 방어구 8강,PhysicalDefenseVary,40
20209,20209,2티어 방어구 9강,PhysicalDefenseVary,45
20210,20210,2티어 방어구 10강,PhysicalDefenseVary,50
20301,20301,3티어 방어구 1강,PhysicalDefenseVary,6
20302,20302,3티어 방어구 2강,PhysicalDefenseVary,12
20303,20303,3티어 방어구 3강,PhysicalDefenseVary,18
20304,20304,3티어 방어구 4강,PhysicalDefenseVary,24
20305,20305,3티어 방어구 5강,PhysicalDefenseVary,30
20306,20306,3티어 방어구 6강,PhysicalDefenseVary,36
20307,20307,3티어 방어구 7강,PhysicalDefenseVary,42
20308,20308,3티어 방어구 8강,PhysicalDefenseVary,48
20309,20309,3티어 방어구 9강,PhysicalDefenseVary,54
20310,20310,3티어 방어구 10강,PhysicalDefenseVary,60
20401,20401,4티어 방어구 1강,PhysicalDefenseVary,7
20402,20402,4티어 방어구 2강,PhysicalDefenseVary,14
20403,20403,4티어 방어구 3강,PhysicalDefenseVary,21
20404,20404,4티어 방어구 4강,PhysicalDefenseVary,28
20405,20405,4티어 방어구 5강,PhysicalDefenseVary,35
20406,20406,4티어 방어구 6강,PhysicalDefenseVary,42
20407,20407,4티어 방어구 7강,PhysicalDefenseVary,49
20408,20408,4티어 방어구 8강,PhysicalDefenseVary,56
20409,20409,4티어 방어구 9강,PhysicalDefenseVary,63
20410,20410,4티어 방어구 10강,PhysicalDefenseVary,70
20501,20501,5티어 방어구 1강,PhysicalDefenseVary,8
20502,20502,5티어 방어구 2강,PhysicalDefenseVary,16
20503,20503,5티어 방어구 3강,PhysicalDefenseVary,24
20504,20504,5티어 방어구 4강,PhysicalDefenseVary,32
20505,20505,5티어 방어구 5강,PhysicalDefenseVary,40
20506,20506,5티어 방어구 6강,PhysicalDefenseVary,48
20507,20507,5티어 방어구 7강,PhysicalDefenseVary,56
20508,20508,5티어 방어구 8강,PhysicalDefenseVary,64
20509,20509,5티어 방어구 9강,PhysicalDefenseVary,72
20510,20510,5티어 방어구 10강,PhysicalDefenseVary,80
20601,20601,6티어 방어구 1강,PhysicalDefenseVary,9
20602,20602,6티어 방어구 2강,PhysicalDefenseVary,18
20603,20603,6티어 방어구 3강,PhysicalDefenseVary,27
20604,20604,6티어 방어구 4강,PhysicalDefenseVary,36
20605,20605,6티어 방어구 5강,PhysicalDefenseVary,45
20606,20606,6티어 방어구 6강,PhysicalDefenseVary,54
20607,20607,6티어 방어구 7강,PhysicalDefenseVary,63
20608,20608,6티어 방어구 8강,PhysicalDefenseVary,72
20609,20609,6티어 방어구 9강,PhysicalDefenseVary,81
20610,20610,6티어 방어구 10강,PhysicalDefenseVary,90
20701,20701,7티어 방어구 1강,PhysicalDefenseVary,10
20702,20702,7티어 방어구 2강,PhysicalDefenseVary,20
20703,20703,7티어 방어구 3강,PhysicalDefenseVary,30
20704,20704,7티어 방어구 4강,PhysicalDefenseVary,40
20705,20705,7티어 방어구 5강,PhysicalDefenseVary,50
20706,20706,7티어 방어구 6강,PhysicalDefenseVary,60
20707,20707,7티어 방어구 7강,PhysicalDefenseVary,70
20708,20708,7티어 방어구 8강,PhysicalDefenseVary,80
20709,20709,7티어 방어구 9강,PhysicalDefenseVary,90
20710,20710,7티어 방어구 10강,PhysicalDefenseVary,100
30301,30301,3티어 악세(공격력) 1강,AttackVary,6
30302,30302,3티어 악세(공격력) 2강,AttackVary,12
30303,30303,3티어 악세(공격력) 3강,AttackVary,18
30304,30304,3티어 악세(공격력) 4강,AttackVary,24
30305,30305,3티어 악세(공격력) 5강,AttackVary,30
30306,30306,3티어 악세(공격력) 6강,AttackVary,36
30307,30307,3티어 악세(공격력) 7강,AttackVary,42
30308,30308,3티어 악세(공격력) 8강,AttackVary,48
30309,30309,3티어 악세(공격력) 9강,AttackVary,54
30310,30310,3티어 악세(공격력) 10강,AttackVary,60
30401,30401,4티어 악세(공격력) 1강,AttackVary,7
30402,30402,4티어 악세(공격력) 2강,AttackVary,14
30403,30403,4티어 악세(공격력) 3강,AttackVary,21
30404,30404,4티어 악세(공격력) 4강,AttackVary,28
30405,30405,4티어 악세(공격력) 5강,AttackVary,35
30406,30406,4티어 악세(공격력) 6강,AttackVary,42
30407,30407,4티어 악세(공격력) 7강,AttackVary,49
30408,30408,4티어 악세(공격력) 8강,AttackVary,56
30409,30409,4티어 악세(공격력) 9강,AttackVary,63
30410,30410,4티어 악세(공격력) 10강,AttackVary,70
30501,30501,5티어 악세(공격력) 1강,AttackVary,8
30502,30502,5티어 악세(공격력) 2강,AttackVary,16
30503,30503,5티어 악세(공격력) 3강,AttackVary,24
30504,30504,5티어 악세(공격력) 4강,AttackVary,32
30505,30505,5티어 악세(공격력) 5강,AttackVary,40
30506,30506,5티어 악세(공격력) 6강,AttackVary,48
30507,30507,5티어 악세(공격력) 7강,AttackVary,56
30508,30508,5티어 악세(공격력) 8강,AttackVary,64
30509,30509,5티어 악세(공격력) 9강,AttackVary,72
30510,30510,5티어 악세(공격력) 10강,AttackVary,80
30601,30601,6티어 악세(공격력) 1강,AttackVary,9
30602,30602,6티어 악세(공격력) 2강,AttackVary,18
30603,30603,6티어 악세(공격력) 3강,AttackVary,27
30604,30604,6티어 악세(공격력) 4강,AttackVary,36
30605,30605,6티어 악세(공격력) 5강,AttackVary,45
30606,30606,6티어 악세(공격력) 6강,AttackVary,54
30607,30607,6티어 악세(공격력) 7강,AttackVary,63
30608,30608,6티어 악세(공격력) 8강,AttackVary,72
30609,30609,6티어 악세(공격력) 9강,AttackVary,81
30610,30610,6티어 악세(공격력) 10강,AttackVary,90
30701,30701,7티어 악세(공격력) 1강,AttackVary,10
30702,30702,7티어 악세(공격력) 2강,AttackVary,20
30703,30703,7티어 악세(공격력) 3강,AttackVary,30
30704,30704,7티어 악세(공격력) 4강,AttackVary,40
30705,30705,7티어 악세(공격력) 5강,AttackVary,50
30706,30706,7티어 악세(공격력) 6강,AttackVary,60
30707,30707,7티어 악세(공격력) 7강,AttackVary,70
30708,30708,7티어 악세(공격력) 8강,AttackVary,80
30709,30709,7티어 악세(공격력) 9강,AttackVary,90
30710,30710,7티어 악세(공격력) 10강,AttackVary,100
40301,40301,3티어 악세(방어력) 1강,PhysicalDefenseVary,6
40302,40302,3티어 악세(방어력) 2강,PhysicalDefenseVary,12
40303,40303,3티어 악세(방어력) 3강,PhysicalDefenseVary,18
40304,40304,3티어 악세(방어력) 4강,PhysicalDefenseVary,24
40305,40305,3티어 악세(방어력) 5강,PhysicalDefenseVary,30
40306,40306,3티어 악세(방어력) 6강,PhysicalDefenseVary,36
40307,40307,3티어 악세(방어력) 7강,PhysicalDefenseVary,42
40308,40308,3티어 악세(방어력) 8강,PhysicalDefenseVary,48
40309,40309,3티어 악세(방어력) 9강,PhysicalDefenseVary,54
40310,40310,3티어 악세(방어력) 10강,PhysicalDefenseVary,60
40401,40401,4티어 악세(방어력) 1강,PhysicalDefenseVary,7
40402,40402,4티어 악세(방어력) 2강,PhysicalDefenseVary,14
40403,40403,4티어 악세(방어력) 3강,PhysicalDefenseVary,21
40404,40404,4티어 악세(방어력) 4강,PhysicalDefenseVary,28
40405,40405,4티어 악세(방어력) 5강,PhysicalDefenseVary,35
40406,40406,4티어 악세(방어력) 6강,PhysicalDefenseVary,42
40407,40407,4티어 악세(방어력) 7강,PhysicalDefenseVary,49
40408,40408,4티어 악세(방어력) 8강,PhysicalDefenseVary,56
40409,40409,4티어 악세(방어력) 9강,PhysicalDefenseVary,63
40410,40410,4티어 악세(방어력) 10강,PhysicalDefenseVary,70
40501,40501,5티어 악세(방어력) 1강,PhysicalDefenseVary,8
40502,40502,5티어 악세(방어력) 2강,PhysicalDefenseVary,16
40503,40503,5티어 악세(방어력) 3강,PhysicalDefenseVary,24
40504,40504,5티어 악세(방어력) 4강,PhysicalDefenseVary,32
40505,40505,5티어 악세(방어력) 5강,PhysicalDefenseVary,40
40506,40506,5티어 악세(방어력) 6강,PhysicalDefenseVary,48
40507,40507,5티어 악세(방어력) 7강,PhysicalDefenseVary,56
40508,40508,5티어 악세(방어력) 8강,PhysicalDefenseVary,64
40509,40509,5티어 악세(방어력) 9강,PhysicalDefenseVary,72
40510,40510,5티어 악세(방어력) 10강,PhysicalDefenseVary,80
40601,40601,6티어 악세(방어력) 1강,PhysicalDefenseVary,9
40602,40602,6티어 악세(방어력) 2강,PhysicalDefenseVary,18
40603,40603,6티어 악세(방어력) 3강,PhysicalDefenseVary,27
40604,40604,6티어 악세(방어력) 4강,PhysicalDefenseVary,36
40605,40605,6티어 악세(방어력) 5강,PhysicalDefenseVary,45
40606,40606,6티어 악세(방어력) 6강,PhysicalDefenseVary,54
40607,40607,6티어 악세(방어력) 7강,PhysicalDefenseVary,63
40608,40608,6티어 악세(방어력) 8강,PhysicalDefenseVary,72
40609,40609,6티어 악세(방어력) 9강,PhysicalDefenseVary,81
40610,40610,6티어 악세(방어력) 10강,PhysicalDefenseVary,90
40701,40701,7티어 악세(방어력) 1강,PhysicalDefenseVary,10
40702,40702,7티어 악세(방어력) 2강,PhysicalDefenseVary,20
40703,40703,7티어 악세(방어력) 3강,PhysicalDefenseVary,30
40704,40704,7티어 악세(방어력) 4강,PhysicalDefenseVary,40
40705,40705,7티어 악세(방어력) 5강,PhysicalDefenseVary,50
40706,40706,7티어 악세(방어력) 6강,PhysicalDefenseVary,60
40707,40707,7티어 악세(방어력) 7강,PhysicalDefenseVary,70
40708,40708,7티어 악세(방어력) 8강,PhysicalDefenseVary,80
40709,40709,7티어 악세(방어력) 9강,PhysicalDefenseVary,90
40710,40710,7티어 악세(방어력) 10강,PhysicalDefenseVary,100
59101,59101,손재주 숙련도 보상_손재주 주사위 최댓값+3,DexterityDiceSideVary,3
59102,59102,손재주 숙련도 보상_손재주 주사위 최댓값+6,DexterityDiceSideVary,6
59103,59103,손재주 숙련도 보상_손재주 주사위 최댓값+10,DexterityDiceSideVary,10
59104,59104,손재주 숙련도 보상_손재주 주사위 최댓값+15,DexterityDiceSideVary,15
59105,59105,손재주 숙련도 보상_손재주 주사위 최댓값+20,DexterityDiceSideVary,20
59106,59106,손재주 숙련도 보상_손재주 주사위 최댓값+25,DexterityDiceSideVary,25
59107,59107,손재주 숙련도 보상_손재주 주사위 최댓값+30,DexterityDiceSideVary,30
59150,59150,손재주 숙련도 보상_손재주 주사위 보너스+3,DexterityDiceModifierVary,3
59151,59151,손재주 숙련도 보상_손재주 주사위 보너스+6,DexterityDiceModifierVary,6
59152,59152,손재주 숙련도 보상_손재주 주사위 보너스+9,DexterityDiceModifierVary,9
60001,60001,누이안 카드,MaxHpVary,25
60002,60002,누이안 카드,MaxHpVary,40
60003,60003,누이안 카드,MaxHpVary,55
60004,60004,누이안 카드,MaxHpVary,70
60005,60005,누이안 카드,MaxHpVary,85
60006,60006,누이안 카드,MaxHpVary,100
60007,60007,놀 카드,PhysicalDefenseVary,10
60008,60008,놀 카드,PhysicalDefenseVary,15
60009,60009,놀 카드,PhysicalDefenseVary,20
60010,60010,놀 카드,PhysicalDefenseVary,25
60011,60011,놀 카드,PhysicalDefenseVary,30
60012,60012,놀 카드,PhysicalDefenseVary,35
60013,60013,오크 카드,PhysicalDefenseVary,10
60014,60014,오크 카드,PhysicalDefenseVary,15
60015,60015,오크 카드,PhysicalDefenseVary,20
60016,60016,오크 카드,PhysicalDefenseVary,25
60017,60017,오크 카드,PhysicalDefenseVary,30
60018,60018,오크 카드,PhysicalDefenseVary,35
60019,60019,도바비안 카드,RegenHpVary,3
60020,60020,도바비안 카드,RegenHpVary,5
60021,60021,도바비안 카드,RegenHpVary,7
60022,60022,도바비안 카드,RegenHpVary,9
60023,60023,도바비안 카드,RegenHpVary,11
60024,60024,도바비안 카드,RegenHpVary,13
60025,60025,놀 우두머리 카드,MoveSpeedVaryper,30
60026,60026,놀 우두머리 카드,MoveSpeedVaryper,50
60027,60027,놀 우두머리 카드,MoveSpeedVaryper,70
60028,60028,놀 우두머리 카드,MoveSpeedVaryper,90
60029,60029,놀 우두머리 카드,MoveSpeedVaryper,110
60030,60030,놀 우두머리 카드,MoveSpeedVaryper,130
60031,60031,오크 족장 카드,AtkSpeedVaryper,40
60032,60032,오크 족장 카드,AtkSpeedVaryper,60
60033,60033,오크 족장 카드,AtkSpeedVaryper,80
60034,60034,오크 족장 카드,AtkSpeedVaryper,100
60035,60035,오크 족장 카드,AtkSpeedVaryper,120
60036,60036,오크 족장 카드,AtkSpeedVaryper,140
60037,60037,오우거 카드,AttackVary,3
60038,60038,오우거 카드,AttackVary,5
60039,60039,오우거 카드,AttackVary,7
60040,60040,오우거 카드,AttackVary,9
60041,60041,오우거 카드,AttackVary,11
60042,60042,오우거 카드,AttackVary,13
60043,60043,스켈레톤 카드,RegenMpVary,3
60044,60044,스켈레톤 카드,RegenMpVary,5
60045,60045,스켈레톤 카드,RegenMpVary,7
60046,60046,스켈레톤 카드,RegenMpVary,9
60047,60047,스켈레톤 카드,RegenMpVary,11
60048,60048,스켈레톤 카드,RegenMpVary,13
60049,60049,팬텀 카드,SkillCooldownAccVary,3
60050,60050,팬텀 카드,SkillCooldownAccVary,5
60051,60051,팬텀 카드,SkillCooldownAccVary,7
60052,60052,팬텀 카드,SkillCooldownAccVary,9
60053,60053,팬텀 카드,SkillCooldownAccVary,11
60054,60054,팬텀 카드,SkillCooldownAccVary,13
60055,60055,스칼니토스 카드,PVEDamageDownVaryper,20
60056,60056,스칼니토스 카드,PVEDamageDownVaryper,30
60057,60057,스칼니토스 카드,PVEDamageDownVaryper,40
60058,60058,스칼니토스 카드,PVEDamageDownVaryper,50
60059,60059,스칼니토스 카드,PVEDamageDownVaryper,60
60060,60060,스칼니토스 카드,PVEDamageDownVaryper,70
60061,60061,말라카돈 카드,PVEDamageUpVaryper,20
60062,60062,말라카돈 카드,PVEDamageUpVaryper,30
60063,60063,말라카돈 카드,PVEDamageUpVaryper,40
60064,60064,말라카돈 카드,PVEDamageUpVaryper,50
60065,60065,말라카돈 카드,PVEDamageUpVaryper,60
60066,60066,말라카돈 카드,PVEDamageUpVaryper,70
70030,70030,건강 증진,MaxHpVary,120
70033,70033,건강 증진+3,MaxHpVary,200
70035,70035,건강 증진+5,MaxHpVary,300
70040,70040,명석함,MaxMpVary,60
70043,70043,명석함+3,MaxMpVary,100
70045,70045,명석함+5,MaxMpVary,150
70050,70050,숲속 친구들 0,SCNegativeRecoveryVary,10
70053,70053,숲속 친구들 3,SCNegativeRecoveryVary,20
70055,70055,숲속 친구들 5,SCNegativeRecoveryVary,30
70060,70060,어깨 동무 0,PhysicalDamageDownVaryper,30
70063,70063,어깨 동무 3,PhysicalDamageDownVaryper,50
70065,70065,어깨 동무 5,PhysicalDamageDownVaryper,70
70070,70070,3대 500 0,PhysicalDamageDownVaryper,30
70073,70073,3대 500 3,PhysicalDamageDownVaryper,50
70075,70075,3대 500 5,PhysicalDamageDownVaryper,70
70080,70080,이니스의 지배자 0,PVPDamageUpVaryper,30
70083,70083,이니스의 지배자 3,PVPDamageUpVaryper,50
70085,70085,이니스의 지배자 5,PVPDamageUpVaryper,70
70090,70090,악의 무리 0,PVPDamageDownVaryper,30
70093,70093,악의 무리 3,PVPDamageDownVaryper,50
70095,70095,악의 무리 5,PVPDamageDownVaryper,70
70100,70100,뼈다구와 멍멍이 0,CostMpDownVaryper,30
70103,70103,뼈다구와 멍멍이 3,CostMpDownVaryper,50
70105,70105,뼈다구와 멍멍이 5,CostMpDownVaryper,70
70110,70110,덩치들 0,DamageUpVaryper,30
70113,70113,덩치들 3,DamageUpVaryper,50
70115,70115,덩치들 5,DamageUpVaryper,70
70120,70120,언데드 친구들 0,DamageDownVaryper,30
70123,70123,언데드 친구들 3,DamageDownVaryper,50
70125,70125,언데드 친구들 5,DamageDownVaryper,70
100451,100451,2티어 한손검 W 스킬_받는 피해 감소 Lv.1,DamageDownVaryper,30
100551,100551,2티어 한손검 R 스킬_느려짐 Lv.1,MoveSpeedVaryper,-300
100651,100651,가호의 빛(방어력 상승) Lv.1,DefenseVaryper,300
100656,100656,가호의 빛(이동 속도 상승) Lv.1,MoveSpeedVaryper,300
110101,110101,무기 숙련도 Tier1 1레벨,AttackVary,6
110201,110201,무기 숙련도 Tier2 1레벨,AttackVary,12
110301,110301,무기 숙련도 Tier3 1레벨,AttackVary,18
110302,110302,무기 숙련도 Tier3 2레벨,AttackVary,24
110303,110303,무기 숙련도 Tier3 3레벨,AttackVary,30
110401,110401,무기 숙련도 Tier4 1레벨,AttackVary,36
110402,110402,무기 숙련도 Tier4 2레벨,AttackVary,42
110403,110403,무기 숙련도 Tier4 3레벨,AttackVary,48
110501,110501,무기 숙련도 Tier5 1레벨,AttackVary,54
110502,110502,무기 숙련도 Tier5 2레벨,AttackVary,60
110503,110503,무기 숙련도 Tier5 3레벨,AttackVary,66
110504,110504,무기 숙련도 Tier5 4레벨,AttackVary,72
110505,110505,무기 숙련도 Tier5 5레벨,AttackVary,78
110601,110601,무기 숙련도 Tier6 1레벨,AttackVary,84
110602,110602,무기 숙련도 Tier6 2레벨,AttackVary,90
110603,110603,무기 숙련도 Tier6 3레벨,AttackVary,96
110604,110604,무기 숙련도 Tier6 4레벨,AttackVary,102
110605,110605,무기 숙련도 Tier6 5레벨,AttackVary,108
110701,110701,무기 숙련도 Tier7 1레벨,AttackVary,114
110702,110702,무기 숙련도 Tier7 2레벨,AttackVary,120
110703,110703,무기 숙련도 Tier7 3레벨,AttackVary,126
110704,110704,무기 숙련도 Tier7 4레벨,AttackVary,132
110705,110705,무기 숙련도 Tier7 5레벨,AttackVary,138
110706,110706,무기 숙련도 Tier7 6레벨,AttackVary,144
110707,110707,무기 숙련도 Tier7 7레벨,AttackVary,150
110708,110708,무기 숙련도 Tier7 8레벨,AttackVary,156
110709,110709,무기 숙련도 Tier7 9레벨,AttackVary,162
120101,120101,방어구 숙련도 Tier1 1레벨,PhysicalDefenseVary,2
120201,120201,방어구 숙련도 Tier2 1레벨,PhysicalDefenseVary,4
120301,120301,방어구 숙련도 Tier3 1레벨,PhysicalDefenseVary,6
120302,120302,방어구 숙련도 Tier3 2레벨,PhysicalDefenseVary,8
120303,120303,방어구 숙련도 Tier3 3레벨,PhysicalDefenseVary,10
120401,120401,방어구 숙련도 Tier4 1레벨,PhysicalDefenseVary,12
120402,120402,방어구 숙련도 Tier4 2레벨,PhysicalDefenseVary,14
120403,120403,방어구 숙련도 Tier4 3레벨,PhysicalDefenseVary,16
120501,120501,방어구 숙련도 Tier5 1레벨,PhysicalDefenseVary,18
120502,120502,방어구 숙련도 Tier5 2레벨,PhysicalDefenseVary,20
120503,120503,방어구 숙련도 Tier5 3레벨,PhysicalDefenseVary,22
120504,120504,방어구 숙련도 Tier5 4레벨,PhysicalDefenseVary,24
120505,120505,방어구 숙련도 Tier5 5레벨,PhysicalDefenseVary,26
120601,120601,방어구 숙련도 Tier6 1레벨,PhysicalDefenseVary,28
120602,120602,방어구 숙련도 Tier6 2레벨,PhysicalDefenseVary,30
120603,120603,방어구 숙련도 Tier6 3레벨,PhysicalDefenseVary,32
120604,120604,방어구 숙련도 Tier6 4레벨,PhysicalDefenseVary,34
120605,120605,방어구 숙련도 Tier6 5레벨,PhysicalDefenseVary,36
120701,120701,방어구 숙련도 Tier7 1레벨,PhysicalDefenseVary,38
120702,120702,방어구 숙련도 Tier7 2레벨,PhysicalDefenseVary,40
120703,120703,방어구 숙련도 Tier7 3레벨,PhysicalDefenseVary,42
120704,120704,방어구 숙련도 Tier7 4레벨,PhysicalDefenseVary,44
120705,120705,방어구 숙련도 Tier7 5레벨,PhysicalDefenseVary,46
120706,120706,방어구 숙련도 Tier7 6레벨,PhysicalDefenseVary,48
120707,120707,방어구 숙련도 Tier7 7레벨,PhysicalDefenseVary,50
120708,120708,방어구 숙련도 Tier7 8레벨,PhysicalDefenseVary,52
120709,120709,방어구 숙련도 Tier7 9레벨,PhysicalDefenseVary,54
110001,110001,신발 이속 10%,MoveSpeedVaryper,100
140101,140101,1티어 공속 망토 9%,AtkSpeedVaryper,90
140201,140201,2티어 공속 망토 12%,AtkSpeedVaryper,120
140301,140301,3티어 공속 망토 16%,AtkSpeedVaryper,160
140401,140401,4티어 공속 망토 21%,AtkSpeedVaryper,210
140402,140402,4티어 이속 망토 12%,PhysicalDefenseVary,3
140403,140403,4티어 이속 망토 12%,PhysicalDefenseVary,3
140501,140501,5티어 공속 망토 27%,AtkSpeedVaryper,270
140601,140601,6티어 공속 망토 35%,AtkSpeedVaryper,350
140602,140602,6티어 이속 망토 21%,PhysicalDefenseVary,5
140603,140603,6티어 이속 망토 21%,PhysicalDefenseVary,5
140701,140701,7티어 공속 망토 45%,AtkSpeedVaryper,450
141101,141101,1티어 이속 망토 5%,MoveSpeedVaryper,50
141201,141201,2티어 이속 망토 7%,MoveSpeedVaryper,70
141301,141301,3티어 이속 망토 9%,MoveSpeedVaryper,90
141401,141401,4티어 이속 망토 12%,MoveSpeedVaryper,120
141402,141402,4티어 이속 망토 12%,PhysicalDefenseVary,3
141403,141403,4티어 이속 망토 12%,PhysicalDefenseVary,3
141501,141501,5티어 이속 망토 16%,MoveSpeedVaryper,160
141601,141601,6티어 이속 망토 21%,MoveSpeedVaryper,210
141602,141602,6티어 이속 망토 21%,PhysicalDefenseVary,5
141603,141603,6티어 이속 망토 21%,PhysicalDefenseVary,5
141701,141701,7티어 이속 망토 30%,MoveSpeedVaryper,300
141801,141801,스칼니토스 공속 망토,AtkSpeedVaryper,350
141802,141802,스칼니토스 공속 망토,PVPDamageUpVaryper,50
141803,141803,스칼니토스 공속 망토,PhysicalDefenseVary,5
141804,141804,스칼니토스 공속 망토,PhysicalDefenseVary,5
141901,141901,스칼니토스 이속 망토,MoveSpeedVaryper,210
