OID,Cid,Milestone,Comment,DescName,Desc,GroupCid,SkillLevel,SkillCid,LevelUpPoint,UpgradeStepCondition
300104,300104,Dev,불화살 소나기 Lv.4,불화살 소나기 Lv.4,마법 화살을 하늘에 쏴 불화살 소나기를 내려 지정한 범위에 피해를 입힙니다. 레벨업 효과  피해량 증가  마나 소모량 증가,300101,4,300104,1,0
300105,300105,Dev,불화살 소나기 Lv.5,불화살 소나기 Lv.5,마법 화살을 하늘에 쏴 불화살 소나기를 내려 지정한 범위에 피해를 입힙니다. 레벨업 효과  피해량 증가  마나 소모량 증가,300101,5,300105,1,0
300151,300151,Dev,급습 Lv.1,급습 Lv.1,"지정한 위치로 순간 이동하며, 일정 시간 동안 공격 속도, 치명타율이 증가합니다. 급습 효과 부여 중 적 처치 시 급습 기술의 재사용 대기 시간이 1초씩 감소합니다. 레벨업 효과  공격 속도 증가  치명타율 증가  재사용 대기시간 감소",300151,1,300151,1,0
300152,300152,Dev,급습 Lv.2,급습 Lv.1,"지정한 위치로 순간 이동하며, 일정 시간 동안 공격 속도, 치명타율이 증가합니다. 급습 효과 부여 중 적 처치 시 급습 기술의 재사용 대기 시간이 1초씩 감소합니다. 레벨업 효과  공격 속도 증가  치명타율 증가  재사용 대기시간 감소",300151,2,300152,1,0
300153,300153,Dev,급습 Lv.3,급습 Lv.3,"지정한 위치로 순간 이동하며, 일정 시간 동안 공격 속도, 치명타율이 증가합니다. 급습 효과 부여 중 적 처치 시 급습 기술의 재사용 대기 시간이 1초씩 감소합니다. 레벨업 효과  공격 속도 증가  치명타율 증가  재사용 대기시간 감소",300151,3,300153,1,0
300154,300154,Dev,급습 Lv.4,급습 Lv.4,"지정한 위치로 순간 이동하며, 일정 시간 동안 공격 속도, 치명타율이 증가합니다. 급습 효과 부여 중 적 처치 시 급습 기술의 재사용 대기 시간이 1초씩 감소합니다. 레벨업 효과  공격 속도 증가  치명타율 증가  재사용 대기시간 감소",300151,4,300154,1,0
300155,300155,Dev,급습 Lv.5,급습 Lv.5,"지정한 위치로 순간 이동하며, 일정 시간 동안 공격 속도, 치명타율이 증가합니다. 급습 효과 부여 중 적 처치 시 급습 기술의 재사용 대기 시간이 1초씩 감소합니다. 레벨업 효과  공격 속도 증가  치명타율 증가  재사용 대기시간 감소",300151,5,300155,1,0
300201,300201,Dev,저격 Lv.1,저격 Lv.1,지정한 방향으로 관통 화살을 쏴 일직선 범위에 피해를 입힙니다. 연쇄 효과  느려짐 대상 공격 시 기절  기절 대상 공격 시 추가 피해 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가,300201,1,300201,1,0
300202,300202,Dev,저격 Lv.2,저격 Lv.2,지정한 방향으로 관통 화살을 쏴 일직선 범위에 피해를 입힙니다. 연쇄 효과  느려짐 대상 공격 시 기절  기절 대상 공격 시 추가 피해 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가,300201,2,300202,1,0
300203,300203,Dev,저격 Lv.3,저격 Lv.3,지정한 방향으로 관통 화살을 쏴 일직선 범위에 피해를 입힙니다. 연쇄 효과  느려짐 대상 공격 시 기절  기절 대상 공격 시 추가 피해 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가,300201,3,300203,1,0
300204,300204,Dev,저격 Lv.4,저격 Lv.4,지정한 방향으로 관통 화살을 쏴 일직선 범위에 피해를 입힙니다. 연쇄 효과  느려짐 대상 공격 시 기절  기절 대상 공격 시 추가 피해 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가,300201,4,300204,1,0
300205,300205,Dev,저격 Lv.5,저격 Lv.5,지정한 방향으로 관통 화살을 쏴 일직선 범위에 피해를 입힙니다. 연쇄 효과  느려짐 대상 공격 시 기절  기절 대상 공격 시 추가 피해 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가,300201,5,300205,1,0
300251,300251,Dev,방출 사격 Lv.1,방출 사격 Lv.1,부채꼴 범위에 다수의 화살을 쏴 적들에게 느려짐과 피해를 입히고 밀어냅니다. 느려짐 효과  이동 속도 감소 레벨업 효과  피해량 증가  마나 소모량 증가,300251,1,300251,1,0
300252,300252,Dev,방출 사격 Lv.2,방출 사격 Lv.2,부채꼴 범위에 다수의 화살을 쏴 적들에게 느려짐과 피해를 입히고 밀어냅니다. 느려짐 효과  이동 속도 감소 레벨업 효과  피해량 증가  마나 소모량 증가,300251,2,300252,1,0
300253,300253,Dev,방출 사격 Lv.3,방출 사격 Lv.3,부채꼴 범위에 다수의 화살을 쏴 적들에게 느려짐과 피해를 입히고 밀어냅니다. 느려짐 효과  이동 속도 감소 레벨업 효과  피해량 증가  마나 소모량 증가,300251,3,300253,1,0
300254,300254,Dev,방출 사격 Lv.4,방출 사격 Lv.4,부채꼴 범위에 다수의 화살을 쏴 적들에게 느려짐과 피해를 입히고 밀어냅니다. 느려짐 효과  이동 속도 감소 레벨업 효과  피해량 증가  마나 소모량 증가,300251,4,300254,1,0
300255,300255,Dev,방출 사격 Lv.5,방출 사격 Lv.5,부채꼴 범위에 다수의 화살을 쏴 적들에게 느려짐과 피해를 입히고 밀어냅니다. 느려짐 효과  이동 속도 감소 레벨업 효과  피해량 증가  마나 소모량 증가,300251,5,300255,1,0
300301,300301,Dev,연속 쏘기 Lv.1,연속 쏘기 Lv.1,"일정 시간 동안 공격 속도, 치명타율, 이동 속도가 증가하고, 일반 공격 시 추가 공격을 가합니다. 레벨업 효과  피해량 증가  이동 속도 증가  재사용 대기시간 감소  연속 쏘기 지속 시간 증가",300301,1,300301,1,0
300302,300302,Dev,연속 쏘기 Lv.2,연속 쏘기 Lv.2,"일정 시간 동안 공격 속도, 치명타율, 이동 속도가 증가하고, 일반 공격 시 추가 공격을 가합니다. 레벨업 효과  피해량 증가  이동 속도 증가  재사용 대기시간 감소  연속 쏘기 지속 시간 증가",300301,2,300302,1,0
300303,300303,Dev,연속 쏘기 Lv.3,연속 쏘기 Lv.3,"일정 시간 동안 공격 속도, 치명타율, 이동 속도가 증가하고, 일반 공격 시 추가 공격을 가합니다. 레벨업 효과  피해량 증가  이동 속도 증가  재사용 대기시간 감소  연속 쏘기 지속 시간 증가",300301,3,300303,1,0
300304,300304,Dev,연속 쏘기 Lv.4,연속 쏘기 Lv.4,"일정 시간 동안 공격 속도, 치명타율, 이동 속도가 증가하고, 일반 공격 시 추가 공격을 가합니다. 레벨업 효과  피해량 증가  이동 속도 증가  재사용 대기시간 감소  연속 쏘기 지속 시간 증가",300301,4,300304,1,0
300305,300305,Dev,연속 쏘기 Lv.5,연속 쏘기 Lv.5,"일정 시간 동안 공격 속도, 치명타율, 이동 속도가 증가하고, 일반 공격 시 추가 공격을 가합니다. 레벨업 효과  피해량 증가  이동 속도 증가  재사용 대기시간 감소  연속 쏘기 지속 시간 증가",300301,5,300305,1,0
300351,300351,Dev,폭탄 화살 Lv.1,폭탄 화살 Lv.1,지정한 방향으로 폭탄 화살을 날려 범위 피해를 입히고 기절을 부여합니다. 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가  기절 지속 시간 증가,300351,1,300351,1,0
300352,300352,Dev,폭탄 화살 Lv.2,폭탄 화살 Lv.2,지정한 방향으로 폭탄 화살을 날려 범위 피해를 입히고 기절을 부여합니다. 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가  기절 지속 시간 증가,300351,2,300352,1,3
300353,300353,Dev,폭탄 화살 Lv.3,폭탄 화살 Lv.3,지정한 방향으로 폭탄 화살을 날려 범위 피해를 입히고 기절을 부여합니다. 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가  기절 지속 시간 증가,300351,3,300353,1,6
300354,300354,Dev,폭탄 화살 Lv.4,폭탄 화살 Lv.4,지정한 방향으로 폭탄 화살을 날려 범위 피해를 입히고 기절을 부여합니다. 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가  기절 지속 시간 증가,300351,4,300354,1,9
300355,300355,Dev,폭탄 화살 Lv.5,폭탄 화살 Lv.5,지정한 방향으로 폭탄 화살을 날려 범위 피해를 입히고 기절을 부여합니다. 기절 효과  움직이거나 행동할 수 없음 레벨업 효과  피해량 증가  기절 지속 시간 증가,300351,5,300355,1,9
300401,300401,Dev,1티어 활 Q 스킬 Lv.1,저격 Lv.1,지정한 방향으로 관통 화살을 쏴 일직선 범위에 피해를 입힙니다.\n\n연쇄 효과\n- 느려짐 대상 공격 시 추가 피해\n\n레벨업 효과\n- 피해량 증가,300401,1,300401,1,0
300451,300451,Dev,1티어 활 W 스킬 Lv.1,방출 사격 Lv.1,부채꼴 범위에 다수의 화살을 쏴 적들에게 느려짐과 피해를 입히고 밀어냅니다.\n\n느려짐 효과\n- 이동 속도 감소\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,300451,1,300451,1,0
300501,300501,Dev,1티어 활 E 스킬 Lv.1,불화살 소나기 Lv.1,마법 화살을 하늘에 쏴 불화살 소나기를 내려 지정한 범위에 피해를 입힙니다.\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,300501,1,300501,1,0
300551,300551,Dev,1티어 활 R 스킬 Lv.1,폭탄 화살 Lv.1,지정한 방향으로 폭탄 화살을 날려 범위 피해를 입힙니다.\n\n레벨업 효과\n- 피해량 증가,300551,1,300551,1,0
300601,300601,Dev,2티어 활 Q 스킬 Lv.1,섬광 화살 Lv.1,"지정한 방향으로 빛의 화살을 발사하여 피격된 적에게는 즉시 피해를 입히고, 아군은 3초 동안 공격 속도와 방어력을 상승시킵니다.
섬광 화살을 사용 후 다음 일반 공격 1회는 강화됩니다.",300601,1,300601,1,0
300651,300651,Dev,2티어 활 W 스킬 Lv.1,천상의 그물 Lv.1,빛나는 물질을 발사하여 적에게 적중 시 범위 피해를 입힙고 느려짐을 부여합니다.,300651,1,300651,1,0
300701,300701,Dev,2티어 활 E 스킬 Lv.1,재정비 도약 Lv.1,"아군을 지정하여 도약합니다. 대상에게 다다르면 대상과 본인의 이동 속도가 3초 동안 증가합니다.
추가로 '섬광 화살'의 재사용 대기 시간을 초기화합니다.",300701,1,300701,1,0
300751,300751,Dev,2티어 활 R 스킬 Lv.1,금빛 섬광 Lv.1,"1초 캐스팅 후 빛줄기를 발사합니다.
적중된 적은 피해를 입고, 아군에겐 보호막을 부여합니다.",300751,1,300751,1,0
400001,400001,Dev,얼음 화살 Lv.1,얼음 화살 Lv.1,지정한 방향으로 얼음 화살을 날려 피해를 입히고 젖음 효과 1중첩을 부여합니다.\n\n젖음 효과\n- 3 중첩 시 빙결\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400001,1,400001,1,0
400002,400002,Dev,얼음 화살 Lv.2,얼음 화살 Lv.2,지정한 방향으로 얼음 화살을 날려 피해를 입히고 젖음 효과 1중첩을 부여합니다.\n\n젖음 효과\n- 3 중첩 시 빙결\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400001,2,400002,1,0
400003,400003,Dev,얼음 화살 Lv.3,얼음 화살 Lv.3,지정한 방향으로 얼음 화살을 날려 피해를 입히고 젖음 효과 1중첩을 부여합니다.\n\n젖음 효과\n- 3 중첩 시 빙결\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400001,3,400003,1,0
400004,400004,Dev,얼음 화살 Lv.4,얼음 화살 Lv.4,지정한 방향으로 얼음 화살을 날려 피해를 입히고 젖음 효과 1중첩을 부여합니다.\n\n젖음 효과\n- 3 중첩 시 빙결\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400001,4,400004,1,0
400005,400005,Dev,얼음 화살 Lv.5,얼음 화살 Lv.5,지정한 방향으로 얼음 화살을 날려 피해를 입히고 젖음 효과 1중첩을 부여합니다.\n\n젖음 효과\n- 3 중첩 시 빙결\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400001,5,400005,1,0
400051,400051,Dev,다후타의 손짓 Lv.1,다후타의 손짓 Lv.1,지정한 영역에 얼음 폭풍을 소환합니다.\n폭풍 안에 있는 적들에게 일정 시간 동안 피해를 입히고 느려짐과 젖음 효과가 부여됩니다.\n\n느려짐 효과\n- 이동 속도 감소\n\n젖음 효과\n- 3 중첩 시 빙결\n\n빙결 효과\n- 공격 속도 감소\n- 속박\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400051,1,400051,1,0
400052,400052,Dev,다후타의 손짓 Lv.2,다후타의 손짓 Lv.2,지정한 영역에 얼음 폭풍을 소환합니다.\n폭풍 안에 있는 적들에게 일정 시간 동안 피해를 입히고 느려짐과 젖음 효과가 부여됩니다.\n\n느려짐 효과\n- 이동 속도 감소\n\n젖음 효과\n- 3 중첩 시 빙결\n\n빙결 효과\n- 공격 속도 감소\n- 속박\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400051,2,400052,1,0
400053,400053,Dev,다후타의 손짓 Lv.3,다후타의 손짓 Lv.3,지정한 영역에 얼음 폭풍을 소환합니다.\n폭풍 안에 있는 적들에게 일정 시간 동안 피해를 입히고 느려짐과 젖음 효과가 부여됩니다.\n\n느려짐 효과\n- 이동 속도 감소\n\n젖음 효과\n- 3 중첩 시 빙결\n\n빙결 효과\n- 공격 속도 감소\n- 속박\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400051,3,400053,1,0
400054,400054,Dev,다후타의 손짓 Lv.4,다후타의 손짓 Lv.4,지정한 영역에 얼음 폭풍을 소환합니다.\n폭풍 안에 있는 적들에게 일정 시간 동안 피해를 입히고 느려짐과 젖음 효과가 부여됩니다.\n\n느려짐 효과\n- 이동 속도 감소\n\n젖음 효과\n- 3 중첩 시 빙결\n\n빙결 효과\n- 공격 속도 감소\n- 속박\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400051,4,400054,1,0
400055,400055,Dev,다후타의 손짓 Lv.5,다후타의 손짓 Lv.5,지정한 영역에 얼음 폭풍을 소환합니다.\n폭풍 안에 있는 적들에게 일정 시간 동안 피해를 입히고 느려짐과 젖음 효과가 부여됩니다.\n\n느려짐 효과\n- 이동 속도 감소\n\n젖음 효과\n- 3 중첩 시 빙결\n\n빙결 효과\n- 공격 속도 감소\n- 속박\n\n레벨업 효과\n- 피해량 증가\n- 마나 소모량 증가,400051,5,400055,1,0
400101,400101,Dev,방울방울 Lv.1,방울방울 Lv.1,"지정한 위치에 물방울을 날려 범위 내 적들에게 방울방울을 부여합니다.

방울방울 효과
- 움직이거나 행동할 수 없습니다.
- 피해를 입으면 해제됩니다.
- 해제 시 피해를 입습니다. 
- 강력한 몬스터에겐 즉시 피해를 입힙니다.

레벨업 효과
- 방울방울 지속 시간 증가
- 피해량 증가",400101,1,400101,1,0
400102,400102,Dev,방울방울 Lv.2,방울방울 Lv.2,"지정한 위치에 물방울을 날려 범위 내 적들에게 방울방울을 부여합니다.

방울방울 효과
- 움직이거나 행동할 수 없습니다.
- 피해를 입으면 해제됩니다.
- 해제 시 피해를 입습니다. 
- 강력한 몬스터에겐 즉시 피해를 입힙니다.

레벨업 효과
- 방울방울 지속 시간 증가
- 피해량 증가",400101,2,400102,1,0
400103,400103,Dev,방울방울 Lv.3,방울방울 Lv.3,"지정한 위치에 물방울을 날려 범위 내 적들에게 방울방울을 부여합니다.

방울방울 효과
- 움직이거나 행동할 수 없습니다.
- 피해를 입으면 해제됩니다.
- 해제 시 피해를 입습니다. 
- 강력한 몬스터에겐 즉시 피해를 입힙니다.

레벨업 효과
- 방울방울 지속 시간 증가
- 피해량 증가",400101,3,400103,1,0
400104,400104,Dev,방울방울 Lv.4,방울방울 Lv.4,"지정한 위치에 물방울을 날려 범위 내 적들에게 방울방울을 부여합니다.

방울방울 효과
- 움직이거나 행동할 수 없습니다.
- 피해를 입으면 해제됩니다.
- 해제 시 피해를 입습니다. 
- 강력한 몬스터에겐 즉시 피해를 입힙니다.

레벨업 효과
- 방울방울 지속 시간 증가
- 피해량 증가",400101,4,400104,1,0
400105,400105,Dev,방울방울 Lv.5,방울방울 Lv.5,"지정한 위치에 물방울을 날려 범위 내 적들에게 방울방울을 부여합니다.

방울방울 효과
- 움직이거나 행동할 수 없습니다.
- 피해를 입으면 해제됩니다.
- 해제 시 피해를 입습니다. 
- 강력한 몬스터에겐 즉시 피해를 입힙니다.

레벨업 효과
- 방울방울 지속 시간 증가
- 피해량 증가",400101,5,400105,1,0
400151,400151,Dev,심판의 낙뢰 Lv.1,심판의 낙뢰 Lv.1,"지정한 영역에 번개를 내려 피해를 줍니다.

연쇄 효과
- 발묶음 대상에게 추가 대미지
[발동형 기술]
- 번개의 힘을 빌려 지정한 위치로 순간이동 후 주변 범위에 피해를 입힙니다. 

레벨업 효과
- 피해량 증가
- 마나 소모량 증가",400151,1,400151,1,0
