OID,Cid,Comment,Category,SaveLoad,RemoveConditions,KeepDurationOnChange,StatusChangeGroupCids,UiCategory,DefaultStatusChangeInfoCid,VariationStatusChangeInfoCids
300103,300103,불화살 소나기 Lv.3,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300103,
300104,300104,불화살 소나기 Lv.4,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300104,
300105,300105,불화살 소나기 Lv.5,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300105,
300151,300151,급습_Lv.1,Buff,FALSE,[Dead],FALSE,,None,300151,
300152,300152,급습_Lv.2,Buff,FALSE,[Dead],FALSE,,None,300152,
300153,300153,급습_Lv.3,Buff,FALSE,[Dead],FALSE,,None,300153,
300154,300154,급습_Lv.4,Buff,FALSE,[Dead],FALSE,,None,300154,
300155,300155,급습_Lv.5,Buff,FALSE,[Dead],FALSE,,None,300155,
300156,300156,급습_타겟 불가 버프,Buff,FALSE,[Dead],FALSE,,None,300156,
300251,300251,방출 사격(슬로우) Lv.1,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300251,
300252,300252,방출 사격(슬로우) Lv.2,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300252,
300253,300253,방출 사격(슬로우) Lv.3,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300253,
300254,300254,방출 사격(슬로우) Lv.4,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300254,
300255,300255,방출 사격(슬로우) Lv.5,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,300255,
300301,300301,연속 쏘기 Lv.1,Buff,FALSE,[Dead],FALSE,,None,300301,
300302,300302,연속 쏘기 Lv.2,Buff,FALSE,[Dead],FALSE,,None,300302,
300303,300303,연속 쏘기 Lv.3,Buff,FALSE,[Dead],FALSE,,None,300303,
300304,300304,연속 쏘기 Lv.4,Buff,FALSE,[Dead],FALSE,,None,300304,
300305,300305,연속 쏘기 Lv.5,Buff,FALSE,[Dead],FALSE,,None,300305,
300351,300351,폭탄 화살 Lv.1,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,300351,
300352,300352,폭탄 화살 Lv.2,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,300352,
300353,300353,폭탄 화살 Lv.3,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,300353,
300354,300354,폭탄 화살 Lv.4,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,300354,
300355,300355,폭탄 화살 Lv.5,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,300355,
300601,300601,2티어 활 Q 스킬 Lv.1,Buff,FALSE,[Dead],FALSE,,None,300601,
300611,300611,2티어 활 Q 스킬_강화 평타 Lv.1,Buff,FALSE,[Dead],FALSE,,None,300611,
300651,300651,2티어 활 W 스킬 Lv.1,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,300651,
300701,300701,2티어 활 E 스킬 Lv.1,Buff,FALSE,[Dead],FALSE,,None,300701,
300751,300751,2티어 활 R 스킬 Lv.1,Buff,FALSE,[Dead],FALSE,,None,300751,
400045,400045,빙결(공용 SC),Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,400045,
400050,400050,젖음 표식(공용),Debuff,FALSE,"[Dead,InPeace]",FALSE,,None,400050,
400051,400051,다후타의 손짓 틱 대미지 Lv.1,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400051,
400052,400052,다후타의 손짓 틱 대미지 Lv.2,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400052,
400053,400053,다후타의 손짓 틱 대미지 Lv.3,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400053,
400054,400054,다후타의 손짓 틱 대미지 Lv.4,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400054,
400055,400055,다후타의 손짓 틱 대미지 Lv.5,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400055,
400101,400101,방울 방울(부유) Lv.1,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400101,
400102,400102,방울 방울(부유) Lv.2,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400102,
400103,400103,방울 방울(부유) Lv.3,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400103,
400104,400104,방울 방울(부유) Lv.4,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400104,
400105,400105,방울 방울(부유) Lv.5,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400105,
400156,400156,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.1,Buff,FALSE,,FALSE,,None,400156,
400157,400157,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.2,Buff,FALSE,,FALSE,,None,400157,
400158,400158,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.3,Buff,FALSE,,FALSE,,None,400158,
400159,400159,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.4,Buff,FALSE,,FALSE,,None,400159,
400160,400160,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.5,Buff,FALSE,,FALSE,,None,400160,
400201,400201,불의 장막 lv.1,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,400201,
500251,500251,W_무기 연마 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500251,
500252,500252,W_무기 연마 Lv.2,Buff,FALSE,[Dead],FALSE,,None,500252,
500253,500253,W_무기 연마 Lv.3,Buff,FALSE,[Dead],FALSE,,None,500253,
500254,500254,W_무기 연마 Lv.4,Buff,FALSE,[Dead],FALSE,,None,500254,
500255,500255,W_무기 연마 Lv.5,Buff,FALSE,[Dead],FALSE,,None,500255,
500301,500301,E_쌍수 달인 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500301,
500302,500302,E_쌍수 달인 Lv.2,Buff,FALSE,[Dead],FALSE,,None,500302,
500303,500303,E_쌍수 달인 Lv.3,Buff,FALSE,[Dead],FALSE,,None,500303,
500304,500304,E_쌍수 달인 Lv.4,Buff,FALSE,[Dead],FALSE,,None,500304,
500305,500305,E_쌍수 달인 Lv.5,Buff,FALSE,[Dead],FALSE,,None,500305,
500306,500306,쌍수 달인_반응형 기술 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500306,
500307,500307,쌍수 달인_반응형 기술 Lv.2,Buff,FALSE,[Dead],FALSE,,None,500307,
500308,500308,쌍수 달인_반응형 기술 Lv.3,Buff,FALSE,[Dead],FALSE,,None,500308,
500309,500309,쌍수 달인_반응형 기술 Lv.4,Buff,FALSE,[Dead],FALSE,,None,500309,
500310,500310,쌍수 달인_반응형 기술 Lv.5,Buff,FALSE,[Dead],FALSE,,None,500310,
500351,500351,R_암살자의 분노 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500351,
500352,500352,R_암살자의 분노 Lv.2,Buff,FALSE,[Dead],FALSE,,None,500352,
500353,500353,R_암살자의 분노 Lv.3,Buff,FALSE,[Dead],FALSE,,None,500353,
500354,500354,R_암살자의 분노 Lv.4,Buff,FALSE,[Dead],FALSE,,None,500354,
500355,500355,R_암살자의 분노 Lv.5,Buff,FALSE,[Dead],FALSE,,None,500355,
500356,500356,암살자의 분노 반응형 기술 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500356,
500357,500357,암살자의 분노 반응형 기술 Lv.2,Buff,FALSE,[Dead],FALSE,,None,500357,
500358,500358,암살자의 분노 반응형 기술 Lv.3,Buff,FALSE,[Dead],FALSE,,None,500358,
500359,500359,암살자의 분노 반응형 기술 Lv.4,Buff,FALSE,[Dead],FALSE,,None,500359,
500360,500360,암살자의 분노 반응형 기술 Lv.5,Buff,FALSE,[Dead],FALSE,,None,500360,
500451,500451,어둠의 일격 1타 사용했음,Buff,FALSE,[Dead],FALSE,,None,500451,
500501,500501,단검 투척 패시브 Lv.1,Passive,FALSE,,FALSE,,None,500501,
500551,500551,R_암살자의 분노 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500551,
500601,500601,피냄새 Lv.1,Debuff,FALSE,[Dead],FALSE,,None,500601,
500651,500651,침묵의 일격 Lv.1,Buff,FALSE,[Dead],FALSE,,None,500651,
500656,500656,침묵의 일격_봉쇄(스킬 사용 못함) Lv.1,Debuff,FALSE,[Dead],FALSE,,None,500656,
500701,500701,사방의 비수_체력 20% 이하인 적을 때리면 추가 대미지 Lv.1,Passive,FALSE,,FALSE,,None,500701,
500751,500751,유혈의 장막_느려짐 Lv.1,Debuff,FALSE,[Dead],FALSE,,None,500751,
700000,700000,충격파 Lv.1,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,700000,
700001,700001,충격파 Lv.2,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,700001,
700002,700002,충격파 Lv.3,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,700002,
700003,700003,충격파 Lv.4,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,700003,
700010,700010,얼음 갑옷 Lv.1,Buff,FALSE,[Dead],FALSE,,None,700010,
700019,700019,얼음 갑옷 Lv.1_느려짐,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,700019,
700030,700030,지면 강타 Lv.1_느려짐,Debuff,FALSE,"[Dead,Cleanse,InPeace]",FALSE,,None,700030,
700050,700050,광전사의 폭주 Lv.1,Buff,FALSE,[Dead],FALSE,,None,700050,
700500,700500,반격 치유 Lv.1,Passive,FALSE,,FALSE,,None,700500,
700600,700600,수비 태세 Lv.1,Passive,FALSE,,FALSE,,None,700600,
700650,700650,수비 태세 Lv.1_방어력 증가,Buff,FALSE,[Dead],FALSE,,None,700650,
700700,700700,체력 흡수 Lv.1,Passive,FALSE,,FALSE,,None,700700,
710000,710000,모두 치유 Lv.1,Buff,FALSE,[Dead],FALSE,,None,710000,
710001,710001,모두 치유_힐 Lv.1,Buff,FALSE,[Dead],FALSE,,None,710001,
710010,710010,선조의 지팡이 Lv.1,Buff,FALSE,[Dead],FALSE,,None,710010,
710020,710020,주문 가속 Lv.1,Buff,FALSE,[Dead],FALSE,,None,710020,
710500,710500,분노 폭발 Lv.1,Passive,FALSE,,FALSE,,None,710500,
710550,710550,분노 폭발 Lv.1_공격력 증가,Buff,FALSE,[Dead],FALSE,,None,710550,
710600,710600,예리한 감각 Lv.1,Passive,FALSE,,FALSE,,None,710600,
710650,710650,예리한 감각 Lv.1_치명타 확률 증가,Buff,FALSE,[Dead],FALSE,,None,710650,
710700,710700,학살 가속 Lv.1,Passive,FALSE,,FALSE,,None,710700,
710750,710750,학살 가속 Lv.1_공격 속도 증가,Buff,FALSE,[Dead],FALSE,,None,710750,
720000,720000,유연한 몸놀림 Lv.1,Buff,FALSE,[Dead],FALSE,,None,720000,
720010,720010,집중 Lv.1,Buff,FALSE,[Dead],FALSE,,None,720010,
720020,720020,침묵 Lv.1,Debuff,FALSE,"[Dead,InPeace,Cleanse]",FALSE,,None,720020,
720500,720500,완전한 집중 Lv.1,Passive,FALSE,,FALSE,,None,720500,
720510,720510,완전한 집중 Lv.1_치명타 확률 증가,Buff,FALSE,[Dead],FALSE,,None,720510,
720600,720600,전술 숙련 Lv.1,Passive,FALSE,,FALSE,,None,720600,
720610,720610,전술 숙련 Lv.1_기술 가속 증가,Buff,FALSE,[Dead],FALSE,,None,720610,
720700,720700,마나 흡수 Lv.1,Passive,FALSE,,FALSE,,None,720700,
720800,720800,역습 기동 Lv.1,Passive,FALSE,,FALSE,,None,720800,
720810,720810,역습 기동 Lv.1_이속 증가,Buff,FALSE,[Dead],FALSE,,None,720810,
750000,750000,1T 가죽 갑옷(제작)_최대 생명력 Lv.1,Passive,FALSE,,FALSE,,None,750000,
750001,750001,1T 가죽 갑옷(제작)_최대 생명력 Lv.2,Passive,FALSE,,FALSE,,None,750001,
750002,750002,1T 가죽 신발(제작)_공격력 Lv.1,Passive,FALSE,,FALSE,,None,750002,
750003,750003,1T 가죽 신발(제작)_공격력 Lv.2,Passive,FALSE,,FALSE,,None,750003,
750004,750004,1T 가죽 장갑(제작)_공속 Lv.1,Passive,FALSE,,FALSE,,None,750004,
750005,750005,1T 가죽 장갑(제작)_공속 Lv.2,Passive,FALSE,,FALSE,,None,750005,
750006,750006,1T 가죽 투구(제작)_치명타 확률 Lv.1,Passive,FALSE,,FALSE,,None,750006,
750007,750007,1T 가죽 투구(제작)_치명타 확률 Lv.2,Passive,FALSE,,FALSE,,None,750007,
750008,750008,1T 천 갑옷(제작)_최대 마력 Lv.1,Passive,FALSE,,FALSE,,None,750008,
750009,750009,1T 천 갑옷(제작)_최대 마력 Lv.2,Passive,FALSE,,FALSE,,None,750009,
750010,750010,1T 천 신발(제작)_마력 자연 회복 Lv.1,Passive,FALSE,,FALSE,,None,750010,
750011,750011,1T 천 신발(제작)_마력 자연 회복 Lv.2,Passive,FALSE,,FALSE,,None,750011,
750012,750012,1T 천 장갑(제작)_공격력 Lv.1,Passive,FALSE,,FALSE,,None,750012,
750013,750013,1T 천 장갑(제작)_공격력 Lv.2,Passive,FALSE,,FALSE,,None,750013,
750014,750014,1T 천 투구(제작)_마력 자연 회복 Lv.1,Passive,FALSE,,FALSE,,None,750014,
750015,750015,1T 천 투구(제작)_마력 자연 회복 Lv.2,Passive,FALSE,,FALSE,,None,750015,
750016,750016,1T 판금 갑옷(제작)_받는 피해 감소 Lv.1,Passive,FALSE,,FALSE,,None,750016,
750017,750017,1T 판금 갑옷(제작)_받는 피해 감소 Lv.2,Passive,FALSE,,FALSE,,None,750017,
750018,750018,1T 판금 신발(제작)_방어력 Lv.1,Passive,FALSE,,FALSE,,None,750018,
750019,750019,1T 판금 신발(제작)_방어력 Lv.2,Passive,FALSE,,FALSE,,None,750019,
750020,750020,1T 판금 장갑(제작)_최대 생명력 Lv.1,Passive,FALSE,,FALSE,,None,750020,
750021,750021,1T 판금 장갑(제작)_최대 생명력 Lv.2,Passive,FALSE,,FALSE,,None,750021,
750022,750022,1T 판금 투구(제작)_생명력 자연 회복 Lv.1,Passive,FALSE,,FALSE,,None,750022,
750023,750023,1T 판금 투구(제작)_생명력 자연 회복 Lv.2,Passive,FALSE,,FALSE,,None,750023,
750024,750024,2T 가죽 갑옷(던전코어_a)_전투 지속 Lv.1,Passive,FALSE,,FALSE,,None,750024,
750025,750025,2T 가죽 갑옷(던전코어_a)_전투 지속 Lv.2,Passive,FALSE,,FALSE,,None,750025,
750026,750026,2T 가죽 갑옷(던전코어_a)_전투 지속 Lv.3,Passive,FALSE,,FALSE,,None,750026,
750027,750027,2T 가죽 갑옷(던전코어_b)_광기의 심장 Lv.1,Passive,FALSE,,FALSE,,None,750027,
750028,750028,2T 가죽 갑옷(던전코어_b)_광기의 심장 Lv.2,Passive,FALSE,,FALSE,,None,750028,
750029,750029,2T 가죽 갑옷(던전코어_b)_광기의 심장 Lv.3,Passive,FALSE,,FALSE,,None,750029,
750030,750030,2T 가죽 신발(보스드랍)_정밀 타격 Lv.1,Passive,FALSE,,FALSE,,None,750030,
750031,750031,2T 가죽 신발(보스드랍)_정밀 타격 Lv.2,Passive,FALSE,,FALSE,,None,750031,
750032,750032,2T 가죽 신발(보스드랍)_정밀 타격 Lv.3,Passive,FALSE,,FALSE,,None,750032,
750033,750033,2T 가죽 신발(전리품)_투쟁 본능 Lv.1,Passive,FALSE,,FALSE,,None,750033,
750034,750034,2T 가죽 신발(전리품)_투쟁 본능 Lv.2,Passive,FALSE,,FALSE,,None,750034,
750035,750035,2T 가죽 신발(전리품)_투쟁 본능 Lv.3,Passive,FALSE,,FALSE,,None,750035,
750036,750036,2T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.1,Passive,FALSE,,FALSE,,None,750036,
750037,750037,2T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.2,Passive,FALSE,,FALSE,,None,750037,
750038,750038,2T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.3,Passive,FALSE,,FALSE,,None,750038,
750039,750039,2T 가죽 장갑(전리품)_속공 태세 Lv.1,Passive,FALSE,,FALSE,,None,750039,
750040,750040,2T 가죽 장갑(전리품)_속공 태세 Lv.2,Passive,FALSE,,FALSE,,None,750040,
750041,750041,2T 가죽 장갑(전리품)_속공 태세 Lv.3,Passive,FALSE,,FALSE,,None,750041,
750042,750042,2T 가죽 투구(전리품_a)_생존 본능 Lv.1,Passive,FALSE,,FALSE,,None,750042,
750043,750043,2T 가죽 투구(전리품_a)_생존 본능 Lv.2,Passive,FALSE,,FALSE,,None,750043,
750044,750044,2T 가죽 투구(전리품_a)_생존 본능 Lv.3,Passive,FALSE,,FALSE,,None,750044,
750045,750045,2T 가죽 투구(전리품_b)_치명 본능 Lv.1,Passive,FALSE,,FALSE,,None,750045,
750046,750046,2T 가죽 투구(전리품_b)_치명 본능 Lv.2,Passive,FALSE,,FALSE,,None,750046,
750047,750047,2T 가죽 투구(전리품_b)_치명 본능 Lv.3,Passive,FALSE,,FALSE,,None,750047,
750048,750048,2T 천 갑옷(던전코어_a)_마력 순환 Lv.1,Passive,FALSE,,FALSE,,None,750048,
750049,750049,2T 천 갑옷(던전코어_a)_마력 순환 Lv.2,Passive,FALSE,,FALSE,,None,750049,
750050,750050,2T 천 갑옷(던전코어_a)_마력 순환 Lv.3,Passive,FALSE,,FALSE,,None,750050,
750051,750051,2T 천 갑옷(던전코어_b)_비전 감각 Lv.1,Passive,FALSE,,FALSE,,None,750051,
750052,750052,2T 천 갑옷(던전코어_b)_비전 감각 Lv.2,Passive,FALSE,,FALSE,,None,750052,
750053,750053,2T 천 갑옷(던전코어_b)_비전 감각 Lv.3,Passive,FALSE,,FALSE,,None,750053,
750054,750054,2T 천 신발(보스드랍)_전투 회복 Lv.1,Passive,FALSE,,FALSE,,None,750054,
750055,750055,2T 천 신발(보스드랍)_전투 회복 Lv.2,Passive,FALSE,,FALSE,,None,750055,
750056,750056,2T 천 신발(보스드랍)_전투 회복 Lv.3,Passive,FALSE,,FALSE,,None,750056,
750057,750057,2T 천 신발(전리품)_마력 자연 회복 Lv.1,Passive,FALSE,,FALSE,,None,750057,
750058,750058,2T 천 신발(전리품)_마력 자연 회복 Lv.2,Passive,FALSE,,FALSE,,None,750058,
750059,750059,2T 천 신발(전리품)_마력 자연 회복 Lv.3,Passive,FALSE,,FALSE,,None,750059,
750060,750060,2T 천 장갑(던전코어_a)_전투 숙련 Lv.1,Passive,FALSE,,FALSE,,None,750060,
750061,750061,2T 천 장갑(던전코어_a)_전투 숙련 Lv.2,Passive,FALSE,,FALSE,,None,750061,
750062,750062,2T 천 장갑(던전코어_a)_전투 숙련 Lv.3,Passive,FALSE,,FALSE,,None,750062,
750063,750063,2T 천 장갑(전리품)_마력 흡수 Lv.1,Passive,FALSE,,FALSE,,None,750063,
750064,750064,2T 천 장갑(전리품)_마력 흡수 Lv.2,Passive,FALSE,,FALSE,,None,750064,
750065,750065,2T 천 장갑(전리품)_마력 흡수 Lv.3,Passive,FALSE,,FALSE,,None,750065,
750066,750066,2T 천 투구(전리품_a)_생명 순환 Lv.1,Passive,FALSE,,FALSE,,None,750066,
750067,750067,2T 천 투구(전리품_a)_생명 순환 Lv.2,Passive,FALSE,,FALSE,,None,750067,
750068,750068,2T 천 투구(전리품_a)_생명 순환 Lv.3,Passive,FALSE,,FALSE,,None,750068,
750069,750069,2T 천 투구(전리품_b)_마력 자연 회복 Lv.1,Passive,FALSE,,FALSE,,None,750069,
750070,750070,2T 천 투구(전리품_b)_마력 자연 회복 Lv.2,Passive,FALSE,,FALSE,,None,750070,
750071,750071,2T 천 투구(전리품_b)_마력 자연 회복 Lv.3,Passive,FALSE,,FALSE,,None,750071,
750072,750072,2T 판금 갑옷(던전코어_a)_불굴 Lv.1,Passive,FALSE,,FALSE,,None,750072,
750073,750073,2T 판금 갑옷(던전코어_a)_불굴 Lv.2,Passive,FALSE,,FALSE,,None,750073,
750074,750074,2T 판금 갑옷(던전코어_a)_불굴 Lv.3,Passive,FALSE,,FALSE,,None,750074,
750075,750075,2T 판금 갑옷(던전코어_b)_냉혹함 Lv.1,Passive,FALSE,,FALSE,,None,750075,
750076,750076,2T 판금 갑옷(던전코어_b)_냉혹함 Lv.2,Passive,FALSE,,FALSE,,None,750076,
750077,750077,2T 판금 갑옷(던전코어_b)_냉혹함 Lv.3,Passive,FALSE,,FALSE,,None,750077,
750078,750078,2T 판금 신발(보스드랍)_수호 집중 Lv.1,Passive,FALSE,,FALSE,,None,750078,
750079,750079,2T 판금 신발(보스드랍)_수호 집중 Lv.2,Passive,FALSE,,FALSE,,None,750079,
750080,750080,2T 판금 신발(보스드랍)_수호 집중 Lv.3,Passive,FALSE,,FALSE,,None,750080,
750081,750081,2T 판금 신발(전리품)_재생 갑주 Lv.1,Passive,FALSE,,FALSE,,None,750081,
750082,750082,2T 판금 신발(전리품)_재생 갑주 Lv.2,Passive,FALSE,,FALSE,,None,750082,
750083,750083,2T 판금 신발(전리품)_재생 갑주 Lv.3,Passive,FALSE,,FALSE,,None,750083,
750084,750084,2T 판금 장갑(던전코어_a)_활력 폭주 Lv.1,Passive,FALSE,,FALSE,,None,750084,
750085,750085,2T 판금 장갑(던전코어_a)_활력 폭주 Lv.2,Passive,FALSE,,FALSE,,None,750085,
750086,750086,2T 판금 장갑(던전코어_a)_활력 폭주 Lv.3,Passive,FALSE,,FALSE,,None,750086,
750087,750087,2T 판금 장갑(전리품)_철벽 Lv.1,Passive,FALSE,,FALSE,,None,750087,
750088,750088,2T 판금 장갑(전리품)_철벽 Lv.2,Passive,FALSE,,FALSE,,None,750088,
750089,750089,2T 판금 장갑(전리품)_철벽 Lv.3,Passive,FALSE,,FALSE,,None,750089,
750090,750090,2T 판금 투구(전리품_a)_생명의 샘 Lv.1,Passive,FALSE,,FALSE,,None,750090,
750091,750091,2T 판금 투구(전리품_a)_생명의 샘 Lv.2,Passive,FALSE,,FALSE,,None,750091,
750092,750092,2T 판금 투구(전리품_a)_생명의 샘 Lv.3,Passive,FALSE,,FALSE,,None,750092,
750093,750093,2T 판금 투구(전리품_b)_생존 감각 Lv.1,Passive,FALSE,,FALSE,,None,750093,
750094,750094,2T 판금 투구(전리품_b)_생존 감각 Lv.2,Passive,FALSE,,FALSE,,None,750094,
750095,750095,2T 판금 투구(전리품_b)_생존 감각 Lv.3,Passive,FALSE,,FALSE,,None,750095,
750096,750096,3T 가죽 갑옷(던전코어_a)_투지 Lv.1,Passive,FALSE,,FALSE,,None,750096,
750097,750097,3T 가죽 갑옷(던전코어_a)_투지 Lv.2,Passive,FALSE,,FALSE,,None,750097,
750098,750098,3T 가죽 갑옷(던전코어_a)_투지 Lv.3,Passive,FALSE,,FALSE,,None,750098,
750099,750099,3T 가죽 갑옷(던전코어_a)_투지 Lv.4,Passive,FALSE,,FALSE,,None,750099,
750100,750100,3T 가죽 갑옷(던전코어_a)_공격력 Lv.1,Passive,FALSE,,FALSE,,None,750100,
750101,750101,3T 가죽 갑옷(던전코어_a)_공격력 Lv.2,Passive,FALSE,,FALSE,,None,750101,
750102,750102,3T 가죽 갑옷(던전코어_a)_공격력 Lv.3,Passive,FALSE,,FALSE,,None,750102,
750103,750103,3T 가죽 갑옷(던전코어_a)_공격력 Lv.4,Passive,FALSE,,FALSE,,None,750103,
750104,750104,3T 가죽 갑옷(드랍)_광기의 심장 Lv.1,Passive,FALSE,,FALSE,,None,750104,
750105,750105,3T 가죽 갑옷(드랍)_광기의 심장 Lv.2,Passive,FALSE,,FALSE,,None,750105,
750106,750106,3T 가죽 갑옷(드랍)_광기의 심장 Lv.3,Passive,FALSE,,FALSE,,None,750106,
750107,750107,3T 가죽 갑옷(드랍)_광기의 심장 Lv.4,Passive,FALSE,,FALSE,,None,750107,
750108,750108,3T 가죽 갑옷(드랍)_공격력 Lv.1,Passive,FALSE,,FALSE,,None,750108,
750109,750109,3T 가죽 갑옷(드랍)_공격력 Lv.2,Passive,FALSE,,FALSE,,None,750109,
750110,750110,3T 가죽 갑옷(드랍)_공격력 Lv.3,Passive,FALSE,,FALSE,,None,750110,
750111,750111,3T 가죽 갑옷(드랍)_공격력 Lv.4,Passive,FALSE,,FALSE,,None,750111,
750112,750112,3T 가죽 갑옷(전리품)_전투 지속 Lv.1,Passive,FALSE,,FALSE,,None,750112,
750113,750113,3T 가죽 갑옷(전리품)_전투 지속 Lv.2,Passive,FALSE,,FALSE,,None,750113,
750114,750114,3T 가죽 갑옷(전리품)_전투 지속 Lv.3,Passive,FALSE,,FALSE,,None,750114,
750115,750115,3T 가죽 갑옷(전리품)_전투 지속 Lv.4,Passive,FALSE,,FALSE,,None,750115,
750116,750116,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.1,Passive,FALSE,,FALSE,,None,750116,
750117,750117,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.2,Passive,FALSE,,FALSE,,None,750117,
750118,750118,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.3,Passive,FALSE,,FALSE,,None,750118,
750119,750119,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.4,Passive,FALSE,,FALSE,,None,750119,
750120,750120,3T 가죽 신발(던전코어_a)_학살 본능 Lv.1,Passive,FALSE,,FALSE,,None,750120,
750121,750121,3T 가죽 신발(던전코어_a)_학살 본능 Lv.2,Passive,FALSE,,FALSE,,None,750121,
750122,750122,3T 가죽 신발(던전코어_a)_학살 본능 Lv.3,Passive,FALSE,,FALSE,,None,750122,
750123,750123,3T 가죽 신발(던전코어_a)_학살 본능 Lv.4,Passive,FALSE,,FALSE,,None,750123,
750124,750124,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.1,Passive,FALSE,,FALSE,,None,750124,
750125,750125,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.2,Passive,FALSE,,FALSE,,None,750125,
750126,750126,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.3,Passive,FALSE,,FALSE,,None,750126,
750127,750127,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.4,Passive,FALSE,,FALSE,,None,750127,
750128,750128,3T 가죽 신발(드랍_a)_투쟁 본능 Lv.1,Passive,FALSE,,FALSE,,None,750128,
