root_id,root_type,root_name,nodeId,comment,skill_damage,skill_heal,skill_mana,skill_leap,status_change_cids,remove_status_change_cids,skill_areas,skill_summons,projectiles,reset_cooldown_ids,totem_ids,field_object_ids,special_feature_category,channeling,f_x_name
100102,skill_effect_root,치유의 꽃잎 중첩 힐 Lv.2,1001020030002,치유의 꽃잎 중첩 힐,[],"[""1001020030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100103,skill_root,치유의 꽃잎 Lv.3,1001030020005,,[],[],[],[],[100103],[],[],[],[],[],[],[],None,,
100103,skill_effect_root,치유의 꽃잎 중첩 힐 Lv.3,1001030030002,치유의 꽃잎 중첩 힐,[],"[""1001030030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100104,skill_root,치유의 꽃잎 Lv.4,1001040020005,,[],[],[],[],[100104],[],[],[],[],[],[],[],None,,
100104,skill_effect_root,치유의 꽃잎 중첩 힐 Lv.4,1001040030002,치유의 꽃잎 중첩 힐,[],"[""1001040030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100105,skill_root,치유의 꽃잎 Lv.5,1001050020005,,[],[],[],[],[100105],[],[],[],[],[],[],[],None,,
100105,skill_effect_root,치유의 꽃잎 중첩 힐 Lv.5,1001050030002,치유의 꽃잎 중첩 힐,[],"[""1001050030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100150,skill_root,치유의 바람_정신 집중 Lv.1,1001500020005,치유의 바람,[],[],[],[],[],[],[],[],[],[],[],[],None,1001500020006,
100150,skill_root,치유의 바람_정신 집중 Lv.1,1001500020007,,[],[],[],[],[100160],[],[],[],[],[],[],[],None,,
100151,skill_effect_root,치유의 바람_치유 Lv.1,1001510030002,치유의 바람으로 회복,[],"[""1001510030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100152,skill_root,치유의 바람_정신 집중 Lv.2,1001520020005,치유의 바람,[],[],[],[],[],[],[],[],[],[],[],[],None,1001520020006,
100152,skill_root,치유의 바람_정신 집중 Lv.2,1001520020007,,[],[],[],[],[100160],[],[],[],[],[],[],[],None,,
100153,skill_effect_root,치유의 바람_치유 Lv.2,1001530030002,치유의 바람으로 회복,[],"[""1001530030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100154,skill_root,치유의 바람_정신 집중 Lv.3,1001540020005,치유의 바람,[],[],[],[],[],[],[],[],[],[],[],[],None,1001540020006,
100154,skill_root,치유의 바람_정신 집중 Lv.3,1001540020007,,[],[],[],[],[100160],[],[],[],[],[],[],[],None,,
100155,skill_effect_root,치유의 바람_치유 Lv.3,1001550030002,치유의 바람으로 회복,[],"[""1001550030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100156,skill_root,치유의 바람_정신 집중 Lv.4,1001560020005,치유의 바람,[],[],[],[],[],[],[],[],[],[],[],[],None,1001560020006,
100156,skill_root,치유의 바람_정신 집중 Lv.4,1001560020007,,[],[],[],[],[100160],[],[],[],[],[],[],[],None,,
100157,skill_effect_root,치유의 바람_치유 Lv.4,1001570030002,치유의 바람으로 회복,[],"[""1001570030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100158,skill_root,치유의 바람_정신 집중 Lv.5,1001580020005,치유의 바람,[],[],[],[],[],[],[],[],[],[],[],[],None,1001580020006,
100158,skill_root,치유의 바람_정신 집중 Lv.5,1001580020007,,[],[],[],[],[100160],[],[],[],[],[],[],[],None,,
100159,skill_effect_root,치유의 바람_치유 Lv.5,1001590030002,치유의 바람으로 회복,[],"[""1001590030003""]",[],[],[],[],[],[],[],[],[],[],None,,
100201,skill_root,휘두르기 Lv.1,1002010020005,,"[""1002010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100206,skill_root,1티어 한손검 Q 스킬 실드 회복,1002060020005,,[],[],[],[],[100206],[],[],[],[],[],[],[],None,,
100251,skill_root,방패 돌진 Lv.1,1002510020005,,"[""1002510020006""]",[],[],"[""1002510020007""]",[],[],[],[],[],[],[],[],Leap,,
100301,skill_root,방패 투척 Lv.1,1003010020005,,[],[],[],[],[],[],[],[],"[""1003010020006""]",[],[],[],None,,
100301,skill_root,방패 투척 Lv.1,1003010020009,,"[""1003010020010""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100351,skill_root,파멸의 징벌 Lv.1,1003510020005,,"[""1003510020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100401,skill_root,제압 Lv.1,1004010020005,,"[""1004010020006""]",[],[],"[""1004010020007""]",[],[],[],[],[],[],[],[],Push,,
100451,skill_root,복수의 갑옷 Lv.1,1004510020005,,[],[],[],[],[100451],[],[],[],[],[],[],[],None,,
100456,skill_root,2티어 한손검 W 스킬_Proc Lv.1,1004560020005,,"[""1004560020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100501,skill_root,모두 쉿 Lv.1,1005010020005,,[],[],[],[],[],[],"[""1005010020006""]",[],[],[],[],[],None,,
100506,skill_effect_root,2티어 한손검 E 스킬_Interval Lv.1,1005060030002,,"[""1005060030003""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100551,skill_root,진공 폭발 Lv.1,1005510020005,,"[""1005510020006""]",[],[],"[""1005510020007""]",[100551],[100551],[],[],[],[],[],[],Pull,,
100601,skill_root,성스러운 일격 Lv.1,1006010020006,,"[""1006010020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100606,skill_root,성스러운 일격_Proc Lv.1,1006060020005,,[],[],[],[],[],[],[],[],[],[100601],[],[],None,,
100651,skill_root,가호의 빛 Lv.1,1006510020005,,[],"[""1006510020006""]",[],[],[100656],[],[],[],[],[],[],[],None,,
100651,skill_root,가호의 빛 Lv.1,1006510020007,,[],[],[],[],[100651],[],[],[],[],[],[],[],None,,
100701,skill_root,폭주하는 광휘 Lv.1,1007010020005,,[],[],[],[],[100701],[],[],[],[],[],[],[],ResetNormalCooldown,,
100701,skill_root,폭주하는 광휘 Lv.1,1007010020008,,[],[],[],"[""1007010020009""]",[],[],[],[],[],[],[],[],Pull,,
100702,skill_root,폭주하는 광휘 Lv.2 백업용,1007020020005,,[],[],[],[],[100701],[],[],[],[],[],[],[],ResetNormalCooldown,,
100702,skill_root,폭주하는 광휘 Lv.2 백업용,1007020020008,,[],[],[],"[""1007020020009""]",[],[],[],[],[],[],[],[],Pull,,
100706,skill_root,폭주하는 광휘_Proc_체력 회복 Lv.1,1007060020005,,[],"[""1007060020006""]",[],[],[],[],[],[],[],[],[],[],None,,
100711,skill_root,폭주하는 광휘_강화 평타 Lv.1,1007110020005,,"[""1007110020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100751,skill_root,광휘의 심판 Lv.1,1007510020005,,[],[],[],[],[100751],[],[],[],[],[],[],[],None,,
100751,skill_root,광휘의 심판 Lv.1,1007510020008,,"[""1007510020009""]",[],[],[],[],[],[],[],[],[],[],[],None,,
100752,skill_root,광휘의 심판_백업용 Lv.1,1007520020006,,[],[],[],[],[100750],[],[],[],[],[],[],[],None,,
100752,skill_root,광휘의 심판_백업용 Lv.1,1007520020007,,[],[],[],[],[100751],[],[],[],[],[],[],[],None,,
100752,skill_root,광휘의 심판_백업용 Lv.1,1007520020010,,"[""1007520020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200000,skill_root,가벼운 손놀림 Lv.1,2000000020005,가벼운 손놀림,[],[],[],[],"[200000,200001]",[],[],[],[],[],[],[],ResetNormalCooldown,,
200001,skill_root,양손검 : 가벼운 손놀림 평타,2000010020005,가벼운 손놀림 (강화 평타),"[""2000010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200001,skill_root,양손검 : 가벼운 손놀림 평타,2000010020007,가벼운 손놀림 지우기,[],[],[],[],[],[200001],[],[],[],[],[],[],None,,
200002,skill_root,가벼운 손놀림 Lv.2,2000020020005,가벼운 손놀림,[],[],[],[],"[200002,200003]",[],[],[],[],[],[],[],ResetNormalCooldown,,
200004,skill_root,가벼운 손놀림 Lv.3,2000040020005,가벼운 손놀림,[],[],[],[],"[200004,200005]",[],[],[],[],[],[],[],ResetNormalCooldown,,
200006,skill_root,가벼운 손놀림 Lv.4,2000060020005,가벼운 손놀림,[],[],[],[],"[200006,200007]",[],[],[],[],[],[],[],ResetNormalCooldown,,
200008,skill_root,가벼운 손놀림 Lv.5,2000080020005,가벼운 손놀림,[],[],[],[],"[200008,200009]",[],[],[],[],[],[],[],ResetNormalCooldown,,
200051,skill_root,대지 가르기 Lv.1,2000510020005,대지 가르기 (슬로우),"[""2000510020006""]",[],[],[],[200051],[200051],[],[],[],[],[],[],None,,
200052,skill_root,대지 가르기 Lv.2,2000520020005,대지 가르기 (슬로우),"[""2000520020006""]",[],[],[],[200052],[200051],[],[],[],[],[],[],None,,
200053,skill_root,대지 가르기 Lv.3,2000530020005,대지 가르기 (슬로우),"[""2000530020006""]",[],[],[],[200053],[200051],[],[],[],[],[],[],None,,
200054,skill_root,대지 가르기 Lv.4,2000540020005,대지 가르기 (슬로우),"[""2000540020006""]",[],[],[],[200054],[200051],[],[],[],[],[],[],None,,
200055,skill_root,대지 가르기 Lv.5,2000550020005,대지 가르기 (슬로우),"[""2000550020006""]",[],[],[],[200055],[200051],[],[],[],[],[],[],None,,
200056,skill_root,(공용) 대지 가르기_기절을 넘어짐으로 변환,2000560020005,,[],[],[],[],[200056],[],[],[],[],[],[],[],None,,
200100,skill_root,회오리 베기,2001000020005,회오리 베기,"[""2001000020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200100,skill_root,회오리 베기,2001000020007,회오리 베기 1타 사용 했음,[],[],[],[],[200100],[],[],[],[],[],[],[],None,,
200100,skill_root,회오리 베기,2001000020010,,"[""2001000020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200100,skill_root,회오리 베기,2001000020012,회오리 베기 1타 사용 SC 없애기,[],[],[],[],[],[200100],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020005,휘몰이 Lv.1,"[""2001010020006"",""2001010020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020008,휘몰이 Lv.1 1타 사용 했음,[],[],[],[],[200100],[],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020010,휘몰이 Lv.1,"[""2001010020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020013,휘몰이 Lv.1,"[""2001010020014""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020017,휘몰이 Lv.1,"[""2001010020018"",""2001010020019""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020020,휘몰이 Lv.1 1타 사용 SC 없애기,[],[],[],[],[],[200100],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020022,휘몰이 Lv.1,"[""2001010020023""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200101,skill_root,휘몰이 Lv.1,2001010020025,휘몰이 Lv.1,"[""2001010020026""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020005,휘몰이 Lv.2,"[""2001020020006"",""2001020020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020008,휘몰이 Lv.2 1타 사용 했음,[],[],[],[],[200100],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020010,휘몰이 Lv.2,"[""2001020020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020013,휘몰이 Lv.2,"[""2001020020014""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020017,휘몰이 Lv.2,"[""2001020020018"",""2001020020019""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020020,휘몰이 Lv.2 1타 사용 SC 없애기,[],[],[],[],[],[200100],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020022,휘몰이 Lv.2,"[""2001020020023""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200102,skill_root,휘몰이 Lv.2,2001020020025,휘몰이 Lv.2,"[""2001020020026""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020005,휘몰이 Lv.3,"[""2001030020006"",""2001030020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020008,휘몰이 Lv.3 1타 사용 했음,[],[],[],[],[200100],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020010,휘몰이 Lv.3,"[""2001030020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020013,휘몰이 Lv.3,"[""2001030020014""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020017,휘몰이 Lv.3,"[""2001030020018"",""2001030020019""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020020,휘몰이 Lv.3 1타 사용 SC 없애기,[],[],[],[],[],[200100],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020022,휘몰이 Lv.3,"[""2001030020023""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200103,skill_root,휘몰이 Lv.3,2001030020025,휘몰이 Lv.3,"[""2001030020026""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020005,휘몰이 Lv.4,"[""2001040020006"",""2001040020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020008,휘몰이 Lv.4 1타 사용 했음,[],[],[],[],[200100],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020010,휘몰이 Lv.4,"[""2001040020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020013,휘몰이 Lv.4,"[""2001040020014""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020017,휘몰이 Lv.4,"[""2001040020018"",""2001040020019""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020020,휘몰이 Lv.4 1타 사용 SC 없애기,[],[],[],[],[],[200100],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020022,휘몰이 Lv.4,"[""2001040020023""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200104,skill_root,휘몰이 Lv.4,2001040020025,휘몰이 Lv.4,"[""2001040020026""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020005,휘몰이 Lv.5,"[""2001050020006"",""2001050020007""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020008,휘몰이 Lv.5 1타 사용 했음,[],[],[],[],[200100],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020010,휘몰이 Lv.5,"[""2001050020011""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020013,휘몰이 Lv.5,"[""2001050020014""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020017,휘몰이 Lv.5,"[""2001050020018"",""2001050020019""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020020,휘몰이 Lv.5 1타 사용 SC 없애기,[],[],[],[],[],[200100],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020022,휘몰이 Lv.5,"[""2001050020023""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200105,skill_root,휘몰이 Lv.5,2001050020025,휘몰이 Lv.5,"[""2001050020026""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200151,skill_root,적진으로 Lv.1,2001510020005,적진으로,[],[],[],"[""2001510020006""]",[],[],[],[],[],[],[],[],Leap,,
200151,skill_root,적진으로 Lv.1,2001510020010,,"[""2001510020011""]",[],[],[],[200151],[],[],[],[],[],[],[],None,,
200152,skill_root,적진으로 Lv.2,2001520020005,적진으로,[],[],[],"[""2001520020006""]",[],[],[],[],[],[],[],[],Leap,,
200152,skill_root,적진으로 Lv.2,2001520020010,,"[""2001520020011""]",[],[],[],[200152],[],[],[],[],[],[],[],None,,
200153,skill_root,적진으로 Lv.3,2001530020005,적진으로,[],[],[],"[""2001530020006""]",[],[],[],[],[],[],[],[],Leap,,
200153,skill_root,적진으로 Lv.3,2001530020010,,"[""2001530020011""]",[],[],[],[200153],[],[],[],[],[],[],[],None,,
200154,skill_root,적진으로 Lv.4,2001540020005,적진으로,[],[],[],"[""2001540020006""]",[],[],[],[],[],[],[],[],Leap,,
200154,skill_root,적진으로 Lv.4,2001540020010,,"[""2001540020011""]",[],[],[],[200154],[],[],[],[],[],[],[],None,,
200155,skill_root,적진으로 Lv.5,2001550020005,적진으로,[],[],[],"[""2001550020006""]",[],[],[],[],[],[],[],[],Leap,,
200155,skill_root,적진으로 Lv.5,2001550020010,,"[""2001550020011""]",[],[],[],[200155],[],[],[],[],[],[],[],None,,
200161,skill_root,적진으로 Proc_보호막 Lv.1,2001610020005,,[],[],[],[],[200161],[],[],[],[],[],[],[],None,,
200162,skill_root,적진으로 Proc_보호막 Lv.2,2001620020005,,[],[],[],[],[200162],[],[],[],[],[],[],[],None,,
200163,skill_root,적진으로 Proc_보호막 Lv.3,2001630020005,,[],[],[],[],[200163],[],[],[],[],[],[],[],None,,
200164,skill_root,적진으로 Proc_보호막 Lv.4,2001640020005,,[],[],[],[],[200164],[],[],[],[],[],[],[],None,,
200165,skill_root,적진으로 Proc_보호막 Lv.5,2001650020005,,[],[],[],[],[200165],[],[],[],[],[],[],[],None,,
200201,skill_root,결정타  Lv.1,2002010020005,결정타  Lv.1,"[""2002010020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200202,skill_root,결정타  Lv.2,2002020020005,결정타  Lv.2,"[""2002020020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200203,skill_root,결정타  Lv.3,2002030020005,결정타  Lv.3,"[""2002030020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200204,skill_root,결정타  Lv.4,2002040020005,결정타  Lv.4,"[""2002040020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200205,skill_root,결정타  Lv.5,2002050020005,결정타  Lv.5,"[""2002050020006""]",[],[],[],[],[],[],[],[],[],[],[],None,,
200251,skill_root,폭주 Lv.1,2002510020005,폭주 Lv.1,[],[],[],[],[200251],[],[],[],[],[],[],[],None,,
200252,skill_root,폭주 Lv.2,2002520020005,폭주 Lv.2,[],[],[],[],[200252],[],[],[],[],[],[],[],None,,
200253,skill_root,폭주 Lv.3,2002530020005,폭주 Lv.2,[],[],[],[],[200253],[],[],[],[],[],[],[],None,,
200254,skill_root,폭주 Lv.4,2002540020005,폭주 Lv.4,[],[],[],[],[200254],[],[],[],[],[],[],[],None,,
200255,skill_root,폭주 Lv.5,2002550020005,폭주 Lv.5,[],[],[],[],[200255],[],[],[],[],[],[],[],None,,
200256,skill_root,폭주_중첩 Lv.1,2002560020005,폭주_중첩 Lv.1,[],[],[],[],[200256],[],[],[],[],[],[],[],None,,
200257,skill_root,폭주_중첩 Lv.2,2002570020005,폭주_중첩 Lv.2,[],[],[],[],[200257],[],[],[],[],[],[],[],None,,
200258,skill_root,폭주_중첩 Lv.3,2002580020005,폭주_중첩 Lv.3,[],[],[],[],[200258],[],[],[],[],[],[],[],None,,
200259,skill_root,폭주_중첩 Lv.4,2002590020005,폭주_중첩 Lv.4,[],[],[],[],[200259],[],[],[],[],[],[],[],None,,
200260,skill_root,폭주_중첩 Lv.5,2002600020005,폭주_중첩 Lv.5,[],[],[],[],[200260],[],[],[],[],[],[],[],None,,
200301,skill_root,회오리 베기 Lv.1,2003010020005,회오리 베기 Lv.1,[],[],[],[],[],[],[],[],[],[],[],[],None,2003010020006,
200302,skill_effect_root,회오리 베기_대미지 Lv.1,2003020030002,회오리 베기_대미지 Lv.1,"[""2003020030003""]",[],[],[],[],[400106],[],[],[],[],[],[],None,,
200303,skill_root,회오리 베기 Lv.2,2003030020005,회오리 베기 Lv.2,[],[],[],[],[],[],[],[],[],[],[],[],None,2003030020006,
200304,skill_effect_root,회오리 베기_대미지 Lv.2,2003040030002,회오리 베기_대미지 Lv.2,"[""2003040030003""]",[],[],[],[],[400106],[],[],[],[],[],[],None,,
200305,skill_root,회오리 베기 Lv.3,2003050020005,회오리 베기 Lv.3,[],[],[],[],[],[],[],[],[],[],[],[],None,2003050020006,
200306,skill_effect_root,회오리 베기_대미지 Lv.3,2003060030002,회오리 베기_대미지 Lv.3,"[""2003060030003""]",[],[],[],[],[400106],[],[],[],[],[],[],None,,
200307,skill_root,회오리 베기 Lv.4,2003070020005,회오리 베기 Lv.4,[],[],[],[],[],[],[],[],[],[],[],[],None,2003070020006,
200308,skill_effect_root,회오리 베기_대미지 Lv.4,2003080030002,회오리 베기_대미지 Lv.4,"[""2003080030003""]",[],[],[],[],[400106],[],[],[],[],[],[],None,,
200309,skill_root,회오리 베기 Lv.5,2003090020005,회오리 베기 Lv.5,[],[],[],[],[],[],[],[],[],[],[],[],None,2003090020006,
200310,skill_effect_root,회오리 베기_대미지 Lv.5,2003100030002,회오리 베기_대미지 Lv.5,"[""2003100030003""]",[],[],[],[],[400106],[],[],[],[],[],[],None,,
200351,skill_root,기선 제압 Lv.1,2003510020005,기선 제압_디버프 Lv.1,[],[],[],[],[200351],[],[],[],[],[],[],[],None,,
200351,skill_root,기선 제압 Lv.1,2003510020006,기선 제압_보호막 Lv.1,[],[],[],[],[200356],[],[],[],[],[],[],[],None,,
200352,skill_root,기선 제압 Lv.2,2003520020005,기선 제압 Lv.2,[],[],[],[],[200352],[],[],[],[],[],[],[],None,,
200352,skill_root,기선 제압 Lv.2,2003520020006,기선 제압_보호막 Lv.2,[],[],[],[],[200357],[],[],[],[],[],[],[],None,,
