OID,Cid,Comment,DescName,MaxStack
3205,3205,,전설 그로아 소환권 (11회) (귀속),99999
3211,3211,,일반 그로아 소환권 (11회) (귀속),99999
3212,3212,,일반 그로아 소환권 (11회) (귀속),99999
3213,3213,,눈부신 그로아 소환권 (11회) (귀속),99999
3214,3214,,그로아 소환권 (11회) (귀속) - 미사용,99999
3221,3221,,고급 그로아 소환권 (11회) (귀속),99999
3222,3222,,고급 그로아 소환권 (11회) (귀속),99999
3223,3223,,고급 그로아 소환권 (11회) (귀속),99999
3231,3231,,희귀 그로아 소환권 (11회) (귀속),99999
3232,3232,,그로아 소환권 (11회) (귀속) - 미사용,99999
3241,3241,,영웅 그로아 소환권 (11회) (귀속),99999
3291,3291,,그로아 소환권 (11회) (귀속),99999
3301,3301,,일반 그로아 소환권 (6회) (귀속),99999
3302,3302,,고급 그로아 소환권 (6회) (귀속),99999
3303,3303,,희귀 그로아 소환권 (6회) (귀속),99999
3304,3304,,영웅 그로아 소환권 (6회) (귀속),99999
3305,3305,,전설 그로아 소환권 (6회) (귀속),99999
3311,3311,,일반 그로아 소환권 (6회) (귀속),99999
3312,3312,,일반 그로아 소환권 (6회) (귀속),99999
3313,3313,,눈부신 그로아 소환권 (6회) (귀속),99999
3314,3314,,그로아 소환권 (6회) (귀속) - 미사용,99999
3321,3321,,고급 그로아 소환권 (6회) (귀속),99999
3322,3322,,고급 그로아 소환권 (6회) (귀속),99999
3323,3323,,고급 그로아 소환권 (6회) (귀속),99999
3331,3331,,희귀 그로아 소환권 (6회) (귀속),99999
3332,3332,,그로아 소환권 (6회) (귀속) - 미사용,99999
3341,3341,,영웅 그로아 소환권 (6회) (귀속),99999
4101,4101,,일반 탈것 소환권 (1회) (귀속),99999
4102,4102,,고급 탈것 소환권 (1회) (귀속),99999
4103,4103,,희귀 탈것 소환권 (1회) (귀속),99999
4104,4104,,영웅 탈것 소환권 (1회) (귀속),99999
4105,4105,,전설 탈것 소환권 (1회) (귀속),99999
4111,4111,,일반 탈것 소환권 (1회) (귀속),99999
4112,4112,,일반 탈것 소환권 (1회) (귀속),99999
4113,4113,,눈부신 탈것 소환권 (1회) (귀속),99999
4114,4114,,탈것 소환권 (1회) (귀속) - 미사용,99999
4121,4121,,고급 탈것 소환권 (1회) (귀속),99999
4122,4122,,고급 탈것 소환권 (1회) (귀속),99999
4123,4123,,고급 탈것 소환권 (1회) (귀속),99999
4131,4131,,희귀 탈것 소환권 (1회) (귀속),99999
4132,4132,,탈것 소환권 (1회) (귀속) - 미사용,99999
4141,4141,,영웅 탈것 소환권 (1회) (귀속),99999
4191,4191,,탈것 소환권 (1회) (귀속),99999
4201,4201,,일반 탈것 소환권 (11회) (귀속),99999
4202,4202,,고급 탈것 소환권 (11회) (귀속),99999
4203,4203,,희귀 탈것 소환권 (11회) (귀속),99999
4204,4204,,영웅 탈것 소환권 (11회) (귀속),99999
4205,4205,,전설 탈것 소환권 (11회) (귀속),99999
4211,4211,,일반 탈것 소환권 (11회) (귀속),99999
4212,4212,,일반 탈것 소환권 (11회) (귀속),99999
4213,4213,,눈부신 탈것 소환권 (11회) (귀속),99999
4214,4214,,탈것 소환권 (11회) (귀속) - 미사용,99999
4221,4221,,고급 탈것 소환권 (11회) (귀속),99999
4222,4222,,고급 탈것 소환권 (11회) (귀속),99999
4223,4223,,고급 탈것 소환권 (11회) (귀속),99999
4231,4231,,희귀 탈것 소환권 (11회) (귀속),99999
4232,4232,,탈것 소환권 (11회) (귀속) - 미사용,99999
4241,4241,,영웅 탈것 소환권 (11회) (귀속),99999
4291,4291,,탈것 소환권 (11회) (귀속),99999
4301,4301,,일반 탈것 소환권 (6회) (귀속),99999
4302,4302,,고급 탈것 소환권 (6회) (귀속),99999
4303,4303,,희귀 탈것 소환권 (6회) (귀속),99999
4304,4304,,영웅 탈것 소환권 (6회) (귀속),99999
4305,4305,,전설 탈것 소환권 (6회) (귀속),99999
4311,4311,,일반 탈것 소환권 (6회) (귀속),99999
4312,4312,,일반 탈것 소환권 (6회) (귀속),99999
4313,4313,,눈부신 탈것 소환권 (6회) (귀속),99999
4314,4314,,탈것 소환권 (6회) (귀속) - 미사용,99999
4321,4321,,고급 탈것 소환권 (6회) (귀속),99999
4322,4322,,고급 탈것 소환권 (6회) (귀속),99999
4323,4323,,고급 탈것 소환권 (6회) (귀속),99999
4331,4331,,희귀 탈것 소환권 (6회) (귀속),99999
4332,4332,,탈것 소환권 (6회) (귀속) - 미사용,99999
4341,4341,,영웅 탈것 소환권 (6회) (귀속),99999
5001,5001,,치유 물약 (귀속),99999
5002,5002,,중급 치유 물약 (귀속),99999
5003,5003,,고급 치유 물약 (귀속),99999
5004,5004,,활력 물약 (귀속),99999
5005,5005,,가속 물약 (귀속),99999
5008,5008,,신속 비약 (귀속),99999
5009,5009,,중급 활력 물약 (귀속),99999
5010,5010,,활력 비약 (귀속),99999
5012,5012,,경험치 물약 (귀속),99999
5013,5013,,고급 경험치 물약 (귀속),99999
5014,5014,,경험치 비약 (귀속),99999
5015,5015,,경험치 비약 Lv 50 (귀속),99999
5016,5016,,경험치 비약 Lv 60 (귀속),99999
5017,5017,,경험치 비약 Lv 70 (귀속),99999
5018,5018,,경험치 비약 Lv 75 (귀속),99999
5021,5021,,원기의 비약 (귀속),99999
5022,5022,,원기의 중형 비약 (귀속),99999
5023,5023,,원기의 대형 비약 (귀속),99999
5024,5024,,경험치 비약 (1~59레벨) (귀속),99999
5025,5025,,경험치 비약 (60~65레벨) (귀속),99999
5026,5026,,경험치 비약 (66~70레벨) (귀속),99999
5027,5027,,경험치 비약 (71~74레벨) (귀속),99999
5034,5034,,활력 물약 (이벤트),99999
5035,5035,,가속 물약 (이벤트),99999
5036,5036,,신속 비약 (이벤트),99999
5100,5100,,뜨거운 갈빗살 구이 (귀속),99999
5101,5101,,든든한 갈빗살 꼬치구이 (귀속),99999
5102,5102,,부드러운 갈빗살 직화구이 (귀속),99999
5103,5103,,서대륙 명물 요리 (귀속),99999
5110,5110,,뜨거운 갈빗살 구이 (이벤트),99999
5111,5111,,든든한 갈빗살 꼬치구이 (이벤트),99999
5112,5112,,부드러운 갈빗살 직화구이 (이벤트),99999
5113,5113,,서대륙 명물 요리 (이벤트),99999
5200,5200,,힘의 주문서 (귀속),99999
5201,5201,,방어의 주문서 (귀속),99999
5202,5202,,가호의 주문서 (귀속),99999
5203,5203,,소지량 증가 주문서 (귀속),99999
5204,5204,,불굴의 주문서 (귀속),99999
5205,5205,,불꽃 내성 주문서 (귀속),99999
5206,5206,,파도 내성 주문서 (귀속),99999
5207,5207,,돌풍 내성 주문서 (귀속),99999
5208,5208,,바위 내성 주문서 (귀속),99999
5209,5209,,번개 내성 주문서 (귀속),99999
5250,5250,,힘의 주문서 (이벤트),99999
5251,5251,,방어의 주문서 (이벤트),99999
5252,5252,,가호의 주문서 (이벤트),99999
5253,5253,,소지량 증가 주문서 (이벤트),99999
5254,5254,,불굴의 주문서 (이벤트),99999
5255,5255,,불꽃 내성 주문서 (이벤트),99999
5256,5256,,파도 내성 주문서 (이벤트),99999
5257,5257,,돌풍 내성 주문서 (이벤트),99999
5258,5258,,바위 내성 주문서 (이벤트),99999
5259,5259,,번개 내성 주문서 (이벤트),99999
5300,5300,,어둠의 파동 (귀속),99999
5301,5301,,치유의 샘 (귀속),99999
5320,5320,,회복의 낙뢰 (귀속),99999
6001,6001,,분해제 (귀속),99999
6002,6002,,마력 추출제 (귀속),99999
6003,6003,,분해제 (이벤트),99999
6004,6004,,분해제 (이벤트),99999
6010,6010,,함선 장비 분해제 (귀속),99999
7001,7001,,칼바람 폐광 입장석,99999
7002,7002,,칼바람 폐광 입장석 (귀속),99999
7003,7003,,칼바람 폐광 입장석 (이벤트),99999
7004,7004,,불탄성 무기고 입장석,99999
7005,7005,,불탄성 무기고 입장석 (귀속),99999
7006,7006,,불탄성 무기고 입장석 (이벤트),99999
7007,7007,,곤 신전 지하 입장석,99999
7008,7008,,곤 신전 지하 입장석 (귀속),99999
7009,7009,,곤 신전 지하 입장석 (이벤트),99999
7010,7010,,영원의 섬 입장석,99999
7011,7011,,영원의 섬 입장석 (귀속),99999
7012,7012,,영원의 섬 입장석 (이벤트),99999
7013,7013,,에아나드 도서관 입장석,99999
7014,7014,,에아나드 도서관 입장석 (귀속),99999
7015,7015,,에아나드 도서관 입장석 (이벤트),99999
7016,7016,,얼음잔 호수 동굴 입장석,99999
7017,7017,,얼음잔 호수 동굴 입장석 (귀속),99999
7018,7018,,얼음잔 호수 동굴 입장석 (이벤트),99999
7060,7060,,길 잃은 바다 입장석,99999
7061,7061,,길 잃은 바다 입장석 (귀속),99999
7062,7062,,길 잃은 바다 입장석 (이벤트),99999
7063,7063,,마다나의 연구소 입장석,99999
7064,7064,,마다나의 연구소 입장석 (귀속),99999
7065,7065,,마다나의 연구소 입장석 (이벤트),99999
7066,7066,,공간의 틈 입장석,99999
7067,7067,,공간의 틈 입장석 (귀속),99999
7068,7068,,공간의 틈 입장석 (이벤트),99999
7069,7069,,불명의 전장 입장석,99999
7070,7070,,불명의 전장 입장석 (귀속),99999
7071,7071,,불명의 전장 입장석 (이벤트),99999
7072,7072,,고요한 설원의 터전 입장석,99999
7073,7073,,고요한 설원의 터전 입장석 (귀속),99999
7074,7074,,고요한 설원의 터전 입장석 (이벤트),99999
7075,7075,,네베의 메아리 입장석,99999
7076,7076,,네베의 메아리 입장석 (귀속),99999
7077,7077,,네베의 메아리 입장석 (이벤트),99999
7101,7101,,잔념의 영혼석,99999
7102,7102,,변질의 영혼석,99999
7103,7103,,망각의 영혼석,99999
7104,7104,,환각의 영혼석,99999
7105,7105,,방황의 영혼석,99999
7106,7106,,투쟁의 영혼석,99999
7107,7107,,심연의 영혼석,99999
7108,7108,,이면의 영혼석,99999
7109,7109,,파도의 영혼석,99999
7110,7110,,맥기의 영혼석,99999
7111,7111,,실베스터의 영혼석,99999
7112,7112,,무스페로사의 영혼석,99999
7113,7113,,욕망의 영혼석,99999
7114,7114,,원념의 영혼석,99999
7115,7115,,기원의 영혼석,99999
7116,7116,,갈망의 영혼석,99999
7117,7117,,불명의 영혼석,99999
7118,7118,,원망의 영혼석,99999
8000,8000,,정원의 조각 (귀속),99999
8001,8001,,눈부신 정원의 조각 (귀속),99999
8010,8010,,전쟁의 나팔 (귀속),99999
9000,9000,,어스름의 보름돌 (귀속),1
10001,10001,,전술교범 - 순간 이동,1
10002,10002,,전술교범 - 재생력 강화 Ⅰ,1
10003,10003,,전술교범 - 방어 증폭 Ⅰ,1
10004,10004,,전술교범 - 생명력 증가,1
10005,10005,,전술교범 - 활력 증가,1
10006,10006,,전술교범 - 집중력 강화 Ⅰ,1
10007,10007,,전술교범 - 근접 위력 강화 Ⅰ,1
10008,10008,,전술교범 - 원거리 위력 강화 Ⅰ,1
10009,10009,,전술교범 - 마법 위력 강화 Ⅰ,1
10010,10010,,전술교범 - 공격력 강화 Ⅰ,1
10011,10011,,전술교범 - 근접 제어 Ⅰ,1
10012,10012,,전술교범 - 원거리 제어 Ⅰ,1
10013,10013,,전술교범 - 마법 제어 Ⅰ,1
10014,10014,,전술교범 - 방어 증폭 Ⅱ,1
10015,10015,,전술교범 - 급소 방어,1
10016,10016,,전술교범 - 급소 공격 Ⅰ,1
10017,10017,,전술교범 - 소지 무게 증가,1
10018,10018,,전술교범 - 막기 기술 증가 Ⅰ,1
10019,10019,,전술교범 - 기술 방어 강화,1
10020,10020,,전술교범 - 재생력 강화 Ⅱ,1
10021,10021,,전술교범 - 병기 강화,1
10022,10022,,전술교범 - 근접 위력 강화 Ⅱ,1
10023,10023,,전술교범 - 원거리 위력 강화 Ⅱ,1
10024,10024,,전술교범 - 마법 위력 강화 Ⅱ,1
10025,10025,,전술교범 - 급소 공격 Ⅱ,1
10026,10026,,전술교범 - 근접 제어 Ⅱ,1
10027,10027,,전술교범 - 원거리 제어 Ⅱ,1
10028,10028,,전술교범 - 마법 제어 Ⅱ,1
10029,10029,,전술교범 - 막기 기술 증가 Ⅱ,1
10030,10030,,전술교범 - 치유량 증폭,1
10031,10031,,전술교범 - 물약 회복률 증폭 Ⅰ,1
10032,10032,,전술교범 - 물약 회복량 증가,1
10033,10033,,전술교범 - 재주 증가,1
10034,10034,,전술교범 - 체력 증가,1
10035,10035,,전술교범 - 정신 증가,1
10036,10036,,전술교범 - 힘 증가 Ⅱ,1
10037,10037,,전술교범 - 지능 증가 Ⅱ,1
10038,10038,,전술교범 - 민첩 증가 Ⅱ,1
10039,10039,,전술교범 - 집중력 강화 Ⅱ,1
10040,10040,,전술교범 - 근접 제어 Ⅲ,1
10041,10041,,전술교범 - 원거리 제어 Ⅲ,1
10042,10042,,전술교범 - 마법 제어 Ⅲ,1
10043,10043,,전술교범 - 막기 기술 증가 Ⅲ,1
10044,10044,,전술교범 - 피해 저항력 강화 Ⅰ,1
10045,10045,,전술교범 - 물약 회복률 증폭 Ⅱ,1
10046,10046,,전술교범 - 행동 불가 내성 증가,1
10047,10047,,전술교범 - 회피력 증가 Ⅰ,1
10048,10048,,전술교범 - 병기 위력 증폭,1
10049,10049,,전술교범 - 기술 위력 증폭,1
10051,10051,,전술교범 - 공격력 강화 Ⅱ,1
10054,10054,,전술교범 - 힘 증가 Ⅰ,1
10055,10055,,전술교범 - 지능 증가 Ⅰ,1
10056,10056,,전술교범 - 민첩 증가 Ⅰ,1
10057,10057,,전술교범 - 막기 무시 증가,1
10058,10058,,전술교범 - 받는 치유량 증가,1
10059,10059,,전술교범 - 받는 치유율 증가,1
10060,10060,,전술교범 - 연쇄 위력 증가 Ⅰ,1
10061,10061,,전술교범 - 보스 명중 증가,1
10062,10062,,전술교범 - 보스 추가 피해 증가,1
10063,10063,,전술교범 - 연쇄 위력 증가 Ⅱ,1
10064,10064,,전술교범 - 연쇄 위력 증폭,1
10065,10065,,전술교범 - 자원 소모 감소 Ⅰ,1
10066,10066,,전술교범 - 공격 위력 강화 Ⅰ,1
10067,10067,,전술교범 - 추가 피해 강화 Ⅰ,1
10068,10068,,전술교범 - 일반 공격 제어 Ⅰ,1
10069,10069,,전술교범 - 기술 공격 제어 Ⅰ,1
10100,10100,,해전교범 - 전술 강화 Ⅰ,1
10101,10101,,해전교범 - 조준 강화 Ⅰ,1
10102,10102,,해전교범 - 갑판 개조 Ⅰ,1
10103,10103,,해전교범 - 적재 추가,1
10104,10104,,해전교범 - 포탄 강화 Ⅰ,1
10105,10105,,해전교범 - 전술 강화 Ⅱ,1
10106,10106,,해전교범 - 조준 강화 Ⅱ,1
10107,10107,,해전교범 - 용골 개조,1
10108,10108,,해전교범 - 기습 포격 Ⅰ,1
10109,10109,,해전교범 - 선체 개량,1
10110,10110,,해전교범 - 함포 강화 Ⅰ,1
10111,10111,,해전교범 - 충각 개조 Ⅰ,1
10112,10112,,해전교범 - 조준 강화 Ⅲ,1
10113,10113,,해전교범 - 갑판 개조 Ⅱ,1
10114,10114,,해전교범 - 포탄 강화 Ⅱ,1
10115,10115,,해전교범 - 조타 제어,1
10116,10116,,해전교범 - 전술 강화 Ⅲ,1
10117,10117,,해전교범 - 조준 강화 Ⅳ,1
10118,10118,,해전교범 - 신관 증폭 Ⅰ,1
10119,10119,,해전교범 - 내구도 강화,1
10120,10120,,해전교범 - 격벽 증가,1
10121,10121,,해전교범 - 포문 강화,1
10126,10126,,해전교범 - 개량형 갑판,1
10127,10127,,해전교범 - 선체 증강,1
11001,11001,,철벽 전술서 - 방패 휘두르기,1
11002,11002,,철벽 전술서 - 강타,1
11003,11003,,철벽 전술서 - 방패 세우기,1
11004,11004,,철벽 전술서 - 가벼운 손놀림,1
11005,11005,,철벽 전술서 - 무기 연마,1
11006,11006,,철벽 전술서 - 약점 관통,1
11007,11007,,철벽 전술서 - 기술적 방어,1
11008,11008,,철벽 전술서 - 휘둘러 치기,1
11009,11009,,철벽 전술서 - 제압,1
11010,11010,,철벽 전술서 - 검술의 달인,1
11011,11011,,철벽 전술서 - 위험 감지,1
11012,11012,,철벽 전술서 - 저항 본능,1
11013,11013,,철벽 전술서 - 신체 단련,1
11014,11014,,철벽 전술서 - 곰의 인내,1
11015,11015,,철벽 전술서 - 당기기,1
11016,11016,,철벽 전술서 - 달인의 경지,1
11017,11017,,철벽 전술서 - 방패 치기,1
11018,11018,,철벽 전술서 - 밀착 방어,1
11019,11019,,철벽 전술서 - 실수 포착,1
11020,11020,,철벽 전술서 - 강인한 육체,1
11021,11021,,철벽 전술서 - 곰의 맷집,1
11022,11022,,철벽 전술서 - 철벽의 결계,1
11026,11026,,철벽 전술서 - 승자의 외침,1
11029,11029,,철벽 전술서 - 바람 가르기,1
11030,11030,,철벽 전술서 - 강인한 맷집,1
11031,11031,,철벽 전술서 - 견고한 갑옷,1
11032,11032,,철벽 전술서 - 굳건한 태세,1
11033,11033,,철벽 전술서 - 철벽 전술 연마,1
12001,12001,,격투 병법서 - 결정타,1
12002,12002,,격투 병법서 - 대지 가르기,1
12003,12003,,격투 병법서 - 포효,1
12004,12004,,격투 병법서 - 광란,1
12005,12005,,격투 병법서 - 동물적 감각,1
12006,12006,,격투 병법서 - 활력의 각성,1
12007,12007,,격투 병법서 - 기술 회피,1
12008,12008,,격투 병법서 - 회오리 베기,1
12009,12009,,격투 병법서 - 속박 해제,1
12010,12010,,격투 병법서 - 살의,1
12011,12011,,격투 병법서 - 본능 표출,1
12012,12012,,격투 병법서 - 신체 개조,1
12013,12013,,격투 병법서 - 고통 억제,1
12014,12014,,격투 병법서 - 힘의 각성,1
12015,12015,,격투 병법서 - 물리 관통,1
12016,12016,,격투 병법서 - 결정적 기회,1
12017,12017,,격투 병법서 - 화살 막기,1
12018,12018,,격투 병법서 - 무기 한계 해방,1
12019,12019,,격투 병법서 - 폭주,1
12020,12020,,격투 병법서 - 야성의 기개,1
12021,12021,,격투 병법서 - 무감각,1
12022,12022,,격투 병법서 - 막고 반격,1
12023,12023,,격투 병법서 - 폭풍 가르기,1
12026,12026,,격투 병법서 - 육감 해방,1
12029,12029,,격투 병법서 - 기선 제압,1
