OID,Cid,Milestone,Comment,DescName,Desc,Category,MasteryCid,Tier,Grade,MaxStack,BuyPrice,SellPrice,ItemRestrictionCid,BindingType,BindingRuleCids,SortGroup,SortOrder,IsBreak,ScheduleCid,WhereToGet,WhereToUse,IsNotify,IsBroadcast,EquipSound,RequiredMinLevel,RequiredMaxLevel
11070001,11070001,Dev,7T 장검,[임시] 7T 장검,,Equipment,0,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070001,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11070002,11070002,Dev,7T 양손검,[임시] 7T 양손검,,Equipment,202,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070002,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11070003,11070003,Dev,7T 단검,[임시] 7T 단검,,Equipment,203,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070003,FALSE,0,,,FALSE,FALSE,Dagger,0,999
11070004,11070004,Dev,7T 활,[임시] 7T 활,,Equipment,204,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070004,FALSE,0,,,FALSE,FALSE,Bow,0,999
11070005,11070005,Dev,7T 지팡이,[임시] 7T 지팡이,,Equipment,205,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070005,FALSE,0,,,FALSE,FALSE,Staff,0,999
11070006,11070006,Dev,7T 장검,[임시] 7T 장검,,Equipment,0,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070006,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11070007,11070007,Dev,7T 양손검,[임시] 7T 양손검,,Equipment,202,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070007,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11070008,11070008,Dev,7T 단검,[임시] 7T 단검,,Equipment,203,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070008,FALSE,0,,,FALSE,FALSE,Dagger,0,999
11070009,11070009,Dev,7T 활,[임시] 7T 활,,Equipment,204,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070009,FALSE,0,,,FALSE,FALSE,Bow,0,999
11070010,11070010,Dev,7T 지팡이,[임시] 7T 지팡이,,Equipment,205,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070010,FALSE,0,,,FALSE,FALSE,Staff,0,999
11070011,11070011,Dev,7T 장검,[임시] 7T 장검,,Equipment,0,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070011,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11070012,11070012,Dev,7T 양손검,[임시] 7T 양손검,,Equipment,202,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070012,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11070013,11070013,Dev,7T 단검,[임시] 7T 단검,,Equipment,203,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070013,FALSE,0,,,FALSE,FALSE,Dagger,0,999
11070014,11070014,Dev,7T 활,[임시] 7T 활,,Equipment,204,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070014,FALSE,0,,,FALSE,FALSE,Bow,0,999
11070015,11070015,Dev,7T 지팡이,[임시] 7T 지팡이,,Equipment,205,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070015,FALSE,0,,,FALSE,FALSE,Staff,0,999
11070016,11070016,Dev,7T 장검,[임시] 7T 장검,,Equipment,0,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070016,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11070017,11070017,Dev,7T 양손검,[임시] 7T 양손검,,Equipment,202,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070017,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11070018,11070018,Dev,7T 단검,[임시] 7T 단검,,Equipment,203,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070018,FALSE,0,,,FALSE,FALSE,Dagger,0,999
11070019,11070019,Dev,7T 활,[임시] 7T 활,,Equipment,204,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070019,FALSE,0,,,FALSE,FALSE,Bow,0,999
11070020,11070020,Dev,7T 지팡이,[임시] 7T 지팡이,,Equipment,205,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070020,FALSE,0,,,FALSE,FALSE,Staff,0,999
11070021,11070021,Dev,7T 장검,[임시] 7T 장검,,Equipment,0,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070021,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11070022,11070022,Dev,7T 양손검,[임시] 7T 양손검,,Equipment,202,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070022,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11070023,11070023,Dev,7T 단검,[임시] 7T 단검,,Equipment,203,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070023,FALSE,0,,,FALSE,FALSE,Dagger,0,999
11070024,11070024,Dev,7T 활,[임시] 7T 활,,Equipment,204,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070024,FALSE,0,,,FALSE,FALSE,Bow,0,999
11070025,11070025,Dev,7T 지팡이,[임시] 7T 지팡이,,Equipment,205,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070025,FALSE,0,,,FALSE,FALSE,Staff,0,999
11070026,11070026,Dev,7T 장검,[임시] 7T 장검,,Equipment,0,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070026,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11070027,11070027,Dev,7T 양손검,[임시] 7T 양손검,,Equipment,202,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070027,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11070028,11070028,Dev,7T 단검,[임시] 7T 단검,,Equipment,203,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070028,FALSE,0,,,FALSE,FALSE,Dagger,0,999
11070029,11070029,Dev,7T 활,[임시] 7T 활,,Equipment,204,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070029,FALSE,0,,,FALSE,FALSE,Bow,0,999
11070030,11070030,Dev,7T 지팡이,[임시] 7T 지팡이,,Equipment,205,Tier7,Common,1,0,50000,1,Unbound,[22],1,311070030,FALSE,0,,,FALSE,FALSE,Staff,0,999
11099001,11099001,Dev,심씨 테스트 무기,,,Equipment,202,Tier1,Common,1,0,100,1,Unbound,[22],1,911099001,FALSE,0,,,FALSE,FALSE,TwohandSword,0,999
11099002,11099002,Dev,테스트 장검,데미갓 장검,성스러운 힘으로 망령된 것을 파괴하는 무기입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099002,FALSE,0,,,TRUE,FALSE,OnehandSword,0,999
11099003,11099003,Dev,테스트 양손검,데미갓 양손검,성스러운 힘으로 망령된 것을 파괴하는 무기입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099003,FALSE,0,,,TRUE,FALSE,TwohandSword,0,999
11099004,11099004,Dev,테스트 단검,데미갓 단검,성스러운 힘으로 망령된 것을 파괴하는 무기입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099004,FALSE,0,,,TRUE,FALSE,Dagger,0,999
11099005,11099005,Dev,테스트 활,데미갓 활,성스러운 힘으로 망령된 것을 파괴하는 무기입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099005,FALSE,0,,,TRUE,FALSE,Bow,0,999
11099006,11099006,Dev,테스트 지팡이,데미갓 지팡이,성스러운 힘으로 망령된 것을 파괴하는 무기입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099006,FALSE,0,,,TRUE,FALSE,Staff,0,999
11099007,11099007,Dev,횃불,횃불,횃불입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099007,FALSE,0,,,FALSE,FALSE,Staff,0,999
11099008,11099008,Dev,몬스터 버프 무기,몬스터 버프 무기,몬스터 버프 무기,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099008,FALSE,0,,,FALSE,FALSE,Bow,0,999
11099009,11099009,Dev,기절,기절,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099009,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099010,11099010,Dev,무적,무적,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099010,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099011,11099011,Dev,속박,속박,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099011,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099012,11099012,Dev,어둠,어둠,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099012,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099013,11099013,Dev,침묵,침묵,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099013,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099014,11099014,Dev,빙결,빙결,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099014,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099015,11099015,Dev,타겟팅 무시,타겟팅 무시,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099015,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099016,11099016,Dev,PVP 불가,PVP 불가,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099016,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099017,11099017,Dev,PVE 불가,PVE 불가,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099017,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099018,11099018,Dev,탑승 불가,탑승 불가,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099018,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099019,11099019,Dev,성문,성문,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099019,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099020,11099020,Dev,소환,소환,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099020,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099021,11099021,Dev,피해 면역,피해 면역,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099021,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099022,11099022,Dev,은신,은신,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099022,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099023,11099023,Dev,지속 은신,지속 은신,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099023,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099024,11099024,Dev,저지 불가,저지 불가,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099024,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099025,11099025,Dev,석화,석화,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099025,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099026,11099026,Dev,부유,부유,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099026,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099027,11099027,Dev,수면,수면,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099027,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099028,11099028,Dev,부쉬 은신,부쉬 은신,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099028,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099029,11099029,Dev,스탯 복수 설정 양손검 1T,스탯 복수 설정 양손검 1T,테스트용 장비입니다.,Equipment,0,Tier1,Common,1,0,100,1,Unbound,[22],1,911099029,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
11099030,11099030,Dev,스탯 복수 설정 양손검 3T,스탯 복수 설정 양손검 3T,테스트용 장비입니다.,Equipment,0,Tier3,Common,1,0,100,1,Unbound,[22],1,711099030,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
12010001,12010001,Dev,1T 판금 투구(기본템),[임시] 1T 판금 투구(기본템),,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010001,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
12010002,12010002,Dev,1T 가죽 투구(기본템),[임시] 1T 가죽 투구(기본템),,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010002,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
12010003,12010003,Dev,1T 천 투구(기본템),[임시] 1T 천 투구(기본템),,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010003,FALSE,0,,,FALSE,FALSE,,0,999
12010004,12010004,Dev,1T 판금 갑옷(기본템),[임시] 1T 판금 갑옷(기본템),,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010004,FALSE,0,,,FALSE,FALSE,,0,999
12010005,12010005,Dev,1T 가죽 갑옷(기본템),[임시] 1T 가죽 갑옷(기본템),,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010005,FALSE,0,,,FALSE,FALSE,,0,999
12010006,12010006,Dev,1T 천 갑옷(기본템),[임시] 1T 천 갑옷(기본템),,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010006,FALSE,0,,,FALSE,FALSE,,0,999
12010007,12010007,Dev,1T 판금 장갑(기본템),[임시] 1T 판금 장갑(기본템),,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010007,FALSE,0,,,FALSE,FALSE,,0,999
12010008,12010008,Dev,1T 가죽 장갑(기본템),[임시] 1T 가죽 장갑(기본템),,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010008,FALSE,0,,,FALSE,FALSE,,0,999
12010009,12010009,Dev,1T 천 장갑(기본템),[임시] 1T 천 장갑(기본템),,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010009,FALSE,0,,,FALSE,FALSE,,0,999
12010010,12010010,Dev,1T 판금 신발(기본템),[임시] 1T 판금 신발(기본템),,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010010,FALSE,0,,,FALSE,FALSE,,0,999
12010011,12010011,Dev,1T 가죽 신발(기본템),[임시] 1T 가죽 신발(기본템),,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010011,FALSE,0,,,FALSE,FALSE,,0,999
12010012,12010012,Dev,1T 천 신발(기본템),[임시] 1T 천 신발(기본템),,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010012,FALSE,0,,,FALSE,FALSE,,0,999
12010501,12010501,Dev,1T 판금 투구(기본템)_SR,[임시] 1T 판금 투구(기본템)_SR,,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010001,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
12010502,12010502,Dev,1T 가죽 투구(기본템)_SR,[임시] 1T 가죽 투구(기본템)_SR,,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010002,FALSE,0,,,FALSE,FALSE,OnehandSword,0,999
12010503,12010503,Dev,1T 천 투구(기본템)_SR,[임시] 1T 천 투구(기본템)_SR,,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010003,FALSE,0,,,FALSE,FALSE,,0,999
12010504,12010504,Dev,1T 판금 갑옷(기본템)_SR,[임시] 1T 판금 갑옷(기본템)_SR,,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010004,FALSE,0,,,FALSE,FALSE,,0,999
12010505,12010505,Dev,1T 가죽 갑옷(기본템)_SR,[임시] 1T 가죽 갑옷(기본템)_SR,,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010005,FALSE,0,,,FALSE,FALSE,,0,999
12010506,12010506,Dev,1T 천 갑옷(기본템)_SR,[임시] 1T 천 갑옷(기본템)_SR,,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010006,FALSE,0,,,FALSE,FALSE,,0,999
12010507,12010507,Dev,1T 판금 장갑(기본템)_SR,[임시] 1T 판금 장갑(기본템)_SR,,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010007,FALSE,0,,,FALSE,FALSE,,0,999
12010508,12010508,Dev,1T 가죽 장갑(기본템)_SR,[임시] 1T 가죽 장갑(기본템)_SR,,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010008,FALSE,0,,,FALSE,FALSE,,0,999
12010509,12010509,Dev,1T 천 장갑(기본템)_SR,[임시] 1T 천 장갑(기본템)_SR,,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010009,FALSE,0,,,FALSE,FALSE,,0,999
12010510,12010510,Dev,1T 판금 신발(기본템)_SR,[임시] 1T 판금 신발(기본템)_SR,,Equipment,301,Tier1,Common,1,0,100,1,Unbound,[22],1,912010010,FALSE,0,,,FALSE,FALSE,,0,999
12010511,12010511,Dev,1T 가죽 신발(기본템)_SR,[임시] 1T 가죽 신발(기본템)_SR,,Equipment,302,Tier1,Common,1,0,100,1,Unbound,[22],1,912010011,FALSE,0,,,FALSE,FALSE,,0,999
12010512,12010512,Dev,1T 천 신발(기본템)_SR,[임시] 1T 천 신발(기본템)_SR,,Equipment,303,Tier1,Common,1,0,100,1,Unbound,[22],1,912010012,FALSE,0,,,FALSE,FALSE,,0,999
12020001,12020001,Dev,2T 판금 투구(전리품 제작),[임시] 2T 판금 투구(전리품 제작),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020001,FALSE,0,,,FALSE,FALSE,,0,999
12020002,12020002,Dev,2T 가죽 투구(전리품 제작),[임시] 2T 가죽 투구(전리품 제작),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020002,FALSE,0,,,FALSE,FALSE,,0,999
12020003,12020003,Dev,2T 천 투구(전리품 제작),[임시] 2T 천 투구(전리품 제작),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020003,FALSE,0,,,FALSE,FALSE,,0,999
12020004,12020004,Dev,2T 판금 장갑(전리품 제작),[임시] 2T 판금 장갑(전리품 제작),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020007,FALSE,0,,,FALSE,FALSE,,0,999
12020005,12020005,Dev,2T 가죽 장갑(전리품 제작),[임시] 2T 가죽 장갑(전리품 제작),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020008,FALSE,0,,,FALSE,FALSE,,0,999
12020006,12020006,Dev,2T 천 장갑(전리품 제작),[임시] 2T 천 장갑(전리품 제작),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020009,FALSE,0,,,FALSE,FALSE,,0,999
12020007,12020007,Dev,2T 판금 신발(전리품 제작),[임시] 2T 판금 신발(전리품 제작),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020010,FALSE,0,,,FALSE,FALSE,,0,999
12020008,12020008,Dev,2T 가죽 신발(전리품 제작),[임시] 2T 가죽 신발(전리품 제작),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020011,FALSE,0,,,FALSE,FALSE,,0,999
12020009,12020009,Dev,2T 천 신발(전리품 제작),[임시] 2T 천 신발(전리품 제작),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020012,FALSE,0,,,FALSE,FALSE,,0,999
12020010,12020010,Dev,2T 판금 투구(전리품 제작),[임시] 2T 판금 투구(전리품 제작),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020001,FALSE,0,,,FALSE,FALSE,,0,999
12020011,12020011,Dev,2T 가죽 투구(전리품 제작),[임시] 2T 가죽 투구(전리품 제작),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020002,FALSE,0,,,FALSE,FALSE,,0,999
12020012,12020012,Dev,2T 천 투구(전리품 제작),[임시] 2T 천 투구(전리품 제작),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020003,FALSE,0,,,FALSE,FALSE,,0,999
12020013,12020013,Dev,2T 판금 갑옷(던전 코어),[임시] 2T 판금 갑옷(던전 코어),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020016,FALSE,0,,,FALSE,FALSE,,0,999
12020014,12020014,Dev,2T 판금 갑옷(던전 코어),[임시] 2T 판금 갑옷(던전 코어),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020017,FALSE,0,,,FALSE,FALSE,,0,999
12020015,12020015,Dev,2T 가죽 갑옷(던전 코어),[임시] 2T 가죽 갑옷(던전 코어),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020018,FALSE,0,,,FALSE,FALSE,,0,999
12020016,12020016,Dev,2T 가죽 갑옷(던전 코어),[임시] 2T 가죽 갑옷(던전 코어),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020016,FALSE,0,,,FALSE,FALSE,,0,999
12020017,12020017,Dev,2T 천 갑옷(던전 코어),[임시] 2T 천 갑옷(던전 코어),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020017,FALSE,0,,,FALSE,FALSE,,0,999
12020018,12020018,Dev,2T 천 갑옷(던전 코어),[임시] 2T 천 갑옷(던전 코어),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020018,FALSE,0,,,FALSE,FALSE,,0,999
12020019,12020019,Dev,2T 판금 장갑(던전 코어),[임시] 2T 판금 장갑(던전 코어),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020019,FALSE,0,,,FALSE,FALSE,,0,999
12020020,12020020,Dev,2T 가죽 장갑(던전 코어),[임시] 2T 가죽 장갑(던전 코어),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020020,FALSE,0,,,FALSE,FALSE,,0,999
12020021,12020021,Dev,2T 천 장갑(던전 코어),[임시] 2T 천 장갑(던전 코어),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020021,FALSE,0,,,FALSE,FALSE,,0,999
12020022,12020022,Dev,2T 판금 신발(드랍),[임시] 2T 판금 신발(드랍),,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020010,FALSE,0,,,FALSE,FALSE,,0,999
12020023,12020023,Dev,2T 가죽 신발(드랍),[임시] 2T 가죽 신발(드랍),,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020011,FALSE,0,,,FALSE,FALSE,,0,999
12020024,12020024,Dev,2T 천 신발(드랍),[임시] 2T 천 신발(드랍),,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020012,FALSE,0,,,FALSE,FALSE,,0,999
12020501,12020501,Dev,2T 판금 투구(전리품 제작)_SR,[임시] 2T 판금 투구(전리품 제작)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020001,FALSE,0,,,FALSE,FALSE,,0,999
12020502,12020502,Dev,2T 가죽 투구(전리품 제작)_SR,[임시] 2T 가죽 투구(전리품 제작)_SR,,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020002,FALSE,0,,,FALSE,FALSE,,0,999
12020503,12020503,Dev,2T 천 투구(전리품 제작)_SR,[임시] 2T 천 투구(전리품 제작)_SR,,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020003,FALSE,0,,,FALSE,FALSE,,0,999
12020504,12020504,Dev,2T 판금 장갑(전리품 제작)_SR,[임시] 2T 판금 장갑(전리품 제작)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020007,FALSE,0,,,FALSE,FALSE,,0,999
12020505,12020505,Dev,2T 가죽 장갑(전리품 제작)_SR,[임시] 2T 가죽 장갑(전리품 제작)_SR,,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020008,FALSE,0,,,FALSE,FALSE,,0,999
12020506,12020506,Dev,2T 천 장갑(전리품 제작)_SR,[임시] 2T 천 장갑(전리품 제작)_SR,,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020009,FALSE,0,,,FALSE,FALSE,,0,999
12020507,12020507,Dev,2T 판금 신발(전리품 제작)_SR,[임시] 2T 판금 신발(전리품 제작)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020010,FALSE,0,,,FALSE,FALSE,,0,999
12020508,12020508,Dev,2T 가죽 신발(전리품 제작)_SR,[임시] 2T 가죽 신발(전리품 제작)_SR,,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020011,FALSE,0,,,FALSE,FALSE,,0,999
12020509,12020509,Dev,2T 천 신발(전리품 제작)_SR,[임시] 2T 천 신발(전리품 제작)_SR,,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020012,FALSE,0,,,FALSE,FALSE,,0,999
12020510,12020510,Dev,2T 판금 투구(전리품 제작)_SR,[임시] 2T 판금 투구(전리품 제작)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020001,FALSE,0,,,FALSE,FALSE,,0,999
12020511,12020511,Dev,2T 가죽 투구(전리품 제작)_SR,[임시] 2T 가죽 투구(전리품 제작)_SR,,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020002,FALSE,0,,,FALSE,FALSE,,0,999
12020512,12020512,Dev,2T 천 투구(전리품 제작)_SR,[임시] 2T 천 투구(전리품 제작)_SR,,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020003,FALSE,0,,,FALSE,FALSE,,0,999
12020513,12020513,Dev,2T 판금 갑옷(던전 코어)_SR,[임시] 2T 판금 갑옷(던전 코어)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020016,FALSE,0,,,FALSE,FALSE,,0,999
12020514,12020514,Dev,2T 판금 갑옷(던전 코어)_SR,[임시] 2T 판금 갑옷(던전 코어)_SR,,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020017,FALSE,0,,,FALSE,FALSE,,0,999
12020515,12020515,Dev,2T 가죽 갑옷(던전 코어)_SR,[임시] 2T 가죽 갑옷(던전 코어)_SR,,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020018,FALSE,0,,,FALSE,FALSE,,0,999
12020516,12020516,Dev,2T 가죽 갑옷(던전 코어)_SR,[임시] 2T 가죽 갑옷(던전 코어)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020016,FALSE,0,,,FALSE,FALSE,,0,999
12020517,12020517,Dev,2T 천 갑옷(던전 코어)_SR,[임시] 2T 천 갑옷(던전 코어)_SR,,Equipment,302,Tier2,Common,1,0,500,1,Unbound,[22],1,812020017,FALSE,0,,,FALSE,FALSE,,0,999
12020518,12020518,Dev,2T 천 갑옷(던전 코어)_SR,[임시] 2T 천 갑옷(던전 코어)_SR,,Equipment,303,Tier2,Common,1,0,500,1,Unbound,[22],1,812020018,FALSE,0,,,FALSE,FALSE,,0,999
12020519,12020519,Dev,2T 판금 장갑(던전 코어)_SR,[임시] 2T 판금 장갑(던전 코어)_SR,,Equipment,301,Tier2,Common,1,0,500,1,Unbound,[22],1,812020019,FALSE,0,,,FALSE,FALSE,,0,999
