OID,Cid,Comment,StatModifiedCids,CrowdControls,IntervalSkillEffectId,Interval,ApplyEffectImmediately,ProcIds,AuraId,ShieldCid,AtApplyFXName,AtRemoveFXName,StateFXName,MountStateFXName,AnimName,AnimWeaponState,ApplyUiStringKey,ComboUi,PolymorphCid,ReplaceNormalSkillId
200054,200054,대지 가르기(느려짐) Lv.4,[200054],,0,0,FALSE,,0,0,,,FX_State_Exhaust_Petskill,,,Draw,,FALSE,,
200055,200055,대지 가르기(느려짐) Lv.5,[200055],,0,0,FALSE,,0,0,,,FX_State_Exhaust_Petskill,,,Draw,,FALSE,,
200056,200056,(공용) 대지 가르기_기절을 넘어짐으로 변환,,[Knockdown],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200100,200100,휘몰이 1타 사용 했음(공용 체크 SC),,,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200151,200151,적진으로_기절 Lv.1,[200151],[Stun],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200152,200152,적진으로_기절 Lv.2,[200152],[Stun],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200153,200153,적진으로_기절 Lv.3,[200153],[Stun],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200154,200154,적진으로_기절 Lv.4,[200154],[Stun],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200155,200155,적진으로_기절 Lv.5,[200155],[Stun],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
200156,200156,적진으로 Proc Lv.1,,,0,0,FALSE,[200156],0,0,,,,,,None,,FALSE,,
200157,200157,적진으로 Proc Lv.2,,,0,0,FALSE,[200157],0,0,,,,,,None,,FALSE,,
200158,200158,적진으로 Proc Lv.3,,,0,0,FALSE,[200158],0,0,,,,,,None,,FALSE,,
200159,200159,적진으로 Proc Lv.4,,,0,0,FALSE,[200159],0,0,,,,,,None,,FALSE,,
200160,200160,적진으로 Proc Lv.5,,,0,0,FALSE,[200160],0,0,,,,,,None,,FALSE,,
200161,200161,적진으로 Proc_보호막 Lv.1,,,0,0,FALSE,,0,200161,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200162,200162,적진으로 Proc_보호막 Lv.2,,,0,0,FALSE,,0,200162,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200163,200163,적진으로 Proc_보호막 Lv.3,,,0,0,FALSE,,0,200163,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200164,200164,적진으로 Proc_보호막 Lv.4,,,0,0,FALSE,,0,200164,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200165,200165,적진으로 Proc_보호막 Lv.5,,,0,0,FALSE,,0,200165,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200251,200251,폭주 Lv.1,,,0,,FALSE,[200251],0,0,Nu_TwoHand_AttackUp_Launch_01,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
200252,200252,폭주 Lv.2,,,0,,FALSE,[200252],0,0,Nu_TwoHand_AttackUp_Launch_01,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
200253,200253,폭주 Lv.3,,,0,,FALSE,[200253],0,0,Nu_TwoHand_AttackUp_Launch_01,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
200254,200254,폭주 Lv.4,,,0,,FALSE,[200254],0,0,Nu_TwoHand_AttackUp_Launch_01,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
200255,200255,폭주 Lv.5,,,0,,FALSE,[200255],0,0,Nu_TwoHand_AttackUp_Launch_01,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
200256,200256,폭주_중첩 Lv.1,[200256],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200257,200257,폭주_중첩 Lv.2,[200257],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200258,200258,폭주_중첩 Lv.3,[200258],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200259,200259,폭주_중첩 Lv.4,[200259],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200260,200260,폭주_중첩 Lv.5,[200260],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200261,200261,폭주_이동 속도 증가 Lv.1,[200261],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200262,200262,폭주_이동 속도 증가 Lv.2,[200262],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200263,200263,폭주_이동 속도 증가 Lv.3,[200263],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200264,200264,폭주_이동 속도 증가 Lv.4,[200264],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200265,200265,폭주_이동 속도 증가 Lv.5,[200265],,0,,FALSE,,0,0,,,,,,None,,FALSE,,
200301,200301,회오리 베기 Lv.1,,,0,,FALSE,,200301,0,,,,,,Draw,,FALSE,,
200302,200302,회오리 베기_대미지 Lv.1,,,200302,265,TRUE,,0,0,,,,,,None,,FALSE,,
200303,200303,회오리 베기 Lv.2,,,0,,FALSE,,200303,0,,,,,,Draw,,FALSE,,
200304,200304,회오리 베기_대미지 Lv.2,,,200304,265,TRUE,,0,0,,,,,,None,,FALSE,,
200305,200305,회오리 베기 Lv.3,,,0,,FALSE,,200305,0,,,,,,Draw,,FALSE,,
200306,200306,회오리 베기_대미지 Lv.3,,,200306,265,TRUE,,0,0,,,,,,None,,FALSE,,
200307,200307,회오리 베기 Lv.4,,,0,,FALSE,,200307,0,,,,,,Draw,,FALSE,,
200308,200308,회오리 베기_대미지 Lv.4,,,200308,265,TRUE,,0,0,,,,,,None,,FALSE,,
200309,200309,회오리 베기 Lv.5,,,0,,FALSE,,200309,0,,,,,,Draw,,FALSE,,
200310,200310,회오리 베기_대미지 Lv.5,,,200310,265,TRUE,,0,0,,,,,,None,,FALSE,,
200351,200351,위축 Lv.1,"[200351,200361,200366]",,0,,FALSE,,0,0,,,Nu_State_Initiative_Debuff_01,,,None,,FALSE,,
200352,200352,위축 Lv.2,"[200352,200362,200367]",,0,,FALSE,,0,0,,,Nu_State_Initiative_Debuff_01,,,None,,FALSE,,
200353,200353,위축 Lv.3,"[200353,200363,200368]",,0,,FALSE,,0,0,,,Nu_State_Initiative_Debuff_01,,,None,,FALSE,,
200354,200354,위축 Lv.4,"[200354,200364,200369]",,0,,FALSE,,0,0,,,Nu_State_Initiative_Debuff_01,,,None,,FALSE,,
200355,200355,위축 Lv.5,"[200355,200365,200370]",,0,,FALSE,,0,0,,,Nu_State_Initiative_Debuff_01,,,None,,FALSE,,
200356,200356,기선 제압 보호막 Lv.1,,,0,,FALSE,,0,200356,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200357,200357,기선 제압 보호막 Lv.2,,,0,,FALSE,,0,200357,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200358,200358,기선 제압 보호막 Lv.3,,,0,,FALSE,,0,200358,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200359,200359,기선 제압 보호막 Lv.4,,,0,,FALSE,,0,200359,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200360,200360,기선 제압 보호막 Lv.5,,,0,,FALSE,,0,200360,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200401,200401,1티어 양손검 폭주 1타 사용,,,0,,FALSE,,0,0,,,,,,Draw,,FALSE,,
200451,200451,1티어 양손검 분노의 일격 Lv.1,,[NotAllowMount],0,0,FALSE,,0,0,Nu_Twohand_1T_W_Buff_Start,Nu_Twohand_1T_W_Buff_End,Nu_Twohand_1T_W_Buff_Loop,,,Draw,,FALSE,,
200551,200551,1티어 양손검 공간 가르기 Lv.1 출혈,,,200551,1000,FALSE,,0,0,,Nu_Twohand_1T_R_Dot_End,Nu_Twohand_1T_R_Dot_Loop,,,Draw,,FALSE,,
200601,200601,2티어 양손검 Q 스킬 몰아치기(2중첩),,,,,FALSE,,0,0,Nu_Twohand_2T_Q_Buff_Start_02,Nu_Twohand_2T_Q_Buff_End_01,Nu_Twohand_2T_Q_Buff_Loop_01,,,None,,FALSE,,
200606,200606,2티어 양손검 Q 스킬 일반 공격 강화(3타 띄우기) 체크,,,,,FALSE,,0,0,Nu_Twohand_2T_Q_Buff_Start_02,Nu_Twohand_2T_Q_Buff_End_02,Nu_Twohand_2T_Q_Buff_Loop_02,,,None,,FALSE,,
200611,200611,2티어 양손검 Q 스킬 일반 공격 강화 띄우기,,[Floating],,,FALSE,,0,0,,,,,,None,,FALSE,,
200616,200616,2티어 양손검 Q 스킬 3타 중첩용(2중첩 시 3타 띄우기 체크),,,,,FALSE,,0,0,,,,,,None,,FALSE,,
200651,200651,2티어 양손검 W 스킬 느려짐,[200651],,,,FALSE,,0,0,,,State_Slow,,,None,,FALSE,,
200701,200701,2티어 양손검 E 스킬 방어막,,,,,FALSE,,0,200701,,,Nu_State_Shield_Buff_02_Loop,,,None,,FALSE,,
200751,200751,2티어 양손검 R 스킬 아군 이동 속도 버프,[200751],,,,FALSE,,0,0,,,NS_Water_StaffWaterBall,,,None,,FALSE,,
300001,300001,충격 사격 Lv.1,,[NotAllowMount],0,0,FALSE,,0,0,,,,,Nu_F_Bow_Co_Skill_01_01_MO,Draw,,FALSE,,
300002,300002,충격 사격 Lv.2,,[NotAllowMount],0,0,FALSE,,0,0,,,,,Nu_F_Bow_Co_Skill_01_01_MO,Draw,,FALSE,,
300003,300003,충격 사격 Lv.3,,[NotAllowMount],0,0,FALSE,,0,0,,,,,Nu_F_Bow_Co_Skill_01_01_MO,Draw,,FALSE,,
300004,300004,충격 사격 Lv.4,,[NotAllowMount],0,0,FALSE,,0,0,,,,,Nu_F_Bow_Co_Skill_01_01_MO,Draw,,FALSE,,
300005,300005,충격 사격 Lv.5,,[NotAllowMount],0,0,FALSE,,0,0,,,,,Nu_F_Bow_Co_Skill_01_01_MO,Draw,,FALSE,,
300051,300051,끈적탄 Lv.1,,[Trap],0,0,FALSE,,0,0,,,NS_S_State_Ensnare207,,,None,,FALSE,,
300101,300101,불화살 소나기_Lv.1,,,0,0,FALSE,,0,0,,,NS_State_Sticky1,,,None,,FALSE,,
300102,300102,불화살 소나기_Lv.2,,,0,0,FALSE,,0,0,,,NS_State_Sticky1,,,None,,FALSE,,
300103,300103,불화살 소나기_Lv.3,,,0,0,FALSE,,0,0,,,NS_State_Sticky1,,,None,,FALSE,,
300104,300104,불화살 소나기_Lv.4,,,0,0,FALSE,,0,0,,,NS_State_Sticky1,,,None,,FALSE,,
300105,300105,불화살 소나기_Lv.5,,,0,0,FALSE,,0,0,,,NS_State_Sticky1,,,None,,FALSE,,
300151,300151,급습_Lv.1,[300161],,0,0,FALSE,[300321],0,0,,,NS_State_BowGod1,,,None,,FALSE,,
300152,300152,급습_Lv.2,[300162],,0,0,FALSE,[300322],0,0,,,NS_State_BowGod1,,,None,,FALSE,,
300153,300153,급습_Lv.3,[300163],,0,0,FALSE,[300323],0,0,,,NS_State_BowGod1,,,None,,FALSE,,
300154,300154,급습_Lv.4,[300164],,0,0,FALSE,[300324],0,0,,,NS_State_BowGod1,,,None,,FALSE,,
300155,300155,급습_Lv.5,[300165],,0,0,FALSE,[300325],0,0,,,NS_State_BowGod1,,,None,,FALSE,,
300156,300156,급습_타겟 불가 버프,,[Untargetable],0,0,FALSE,,0,0,,,,,,None,,FALSE,,
300251,300251,방출 사격(슬로우) Lv.1,[300251],,0,,FALSE,,0,0,,,Nu_Bow_Slow_SC_01_Loop,,,None,,FALSE,,
300252,300252,방출 사격(슬로우) Lv.2,[300252],,0,,FALSE,,0,0,,,Nu_Bow_Slow_SC_01_Loop,,,None,,FALSE,,
300253,300253,방출 사격(슬로우) Lv.3,[300253],,0,,FALSE,,0,0,,,Nu_Bow_Slow_SC_01_Loop,,,None,,FALSE,,
300254,300254,방출 사격(슬로우) Lv.4,[300254],,0,,FALSE,,0,0,,,Nu_Bow_Slow_SC_01_Loop,,,None,,FALSE,,
300255,300255,방출 사격(슬로우) Lv.5,[300255],,0,,FALSE,,0,0,,,Nu_Bow_Slow_SC_01_Loop,,,None,,FALSE,,
300301,300301,연속 쏘기 Lv.1,[300301],,0,,FALSE,"[300301,300302,300303]",0,0,,,Nu_Bow_FastMove_Buff_01_Loop,,,None,,FALSE,,
300302,300302,연속 쏘기 Lv.2,[300302],,0,,FALSE,"[300304,300305,300306]",0,0,,,Nu_Bow_FastMove_Buff_01_Loop,,,None,,FALSE,,
300303,300303,연속 쏘기 Lv.3,[300303],,0,,FALSE,"[300307,300308,300309]",0,0,,,Nu_Bow_FastMove_Buff_01_Loop,,,None,,FALSE,,
300304,300304,연속 쏘기 Lv.4,[300304],,0,,FALSE,"[300310,300311,300312]",0,0,,,Nu_Bow_FastMove_Buff_01_Loop,,,None,,FALSE,,
300305,300305,연속 쏘기 Lv.5,[300305],,0,,FALSE,"[300313,300314,300315]",0,0,,,Nu_Bow_FastMove_Buff_01_Loop,,,None,,FALSE,,
300351,300351,폭탄 화살 Lv.1,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
300352,300352,폭탄 화살 Lv.2,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
300353,300353,폭탄 화살 Lv.3,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
300354,300354,폭탄 화살 Lv.4,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
300355,300355,폭탄 화살 Lv.5,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
300601,300601,2티어 활 Q 스킬 Lv.1,"[300601,300606]",,0,,FALSE,,0,0,,,NS_2T_Bow_DefAtt_Buff,,,None,,FALSE,,
300611,300611,2티어 활 Q 스킬_강화 평타 Lv.1,,,0,,FALSE,,0,0,NS_2T_Bow_pcStrong_Buff,,,,,None,,FALSE,,300611
300651,300651,2티어 활 W 스킬 Lv.1,[300651],,0,,FALSE,,0,0,,NS_2T_Bow_LightSlow_Buff_End,NS_2T_Bow_LightSlow_Buff,,,None,,FALSE,,
300701,300701,2티어 활 E 스킬 Lv.1,[300701],,0,,FALSE,,0,0,,NS_2T_Bow_LightArrow_Speed_Buff_E,NS_2T_Bow_LightArrow_Speed_Buff,,,None,,FALSE,,
300751,300751,2티어 활 R 스킬 Lv.1,,,0,,FALSE,,,300751,,,NS_2T_Bow_GLArrow_Shield_Loop,,,None,,FALSE,,
400045,400045,빙결,[400045],[Trap],0,0,FALSE,,0,0,,,NS_S_Staff_IceStop01,,,None,,FALSE,,
400050,400050,젖음 표식(공용),,,0,0,FALSE,,0,0,,,NS_S_Water_Wet_01,,,None,,FALSE,,
400051,400051,다후타의 손짓 틱 대미지 Lv.1,[400051],,400051,1000,TRUE,,0,0,,,,,,None,,FALSE,,
400052,400052,다후타의 손짓 틱 대미지 Lv.2,[400052],,400052,1000,TRUE,,0,0,,,,,,None,,FALSE,,
400053,400053,다후타의 손짓 틱 대미지 Lv.3,[400053],,400053,1000,TRUE,,0,0,,,,,,None,,FALSE,,
400054,400054,다후타의 손짓 틱 대미지 Lv.4,[400054],,400054,1000,TRUE,,0,0,,,,,,None,,FALSE,,
400055,400055,다후타의 손짓 틱 대미지 Lv.5,[400055],,400055,1000,TRUE,,0,0,,,,,,None,,FALSE,,
400101,400101,방울 방울(부유) Lv.1,,"[Floating,NotAllowMount]",0,0,FALSE,[400106],0,0,NS_H_Hit_StaffWater1,,NS_Water_StaffWaterBall,,,None,,FALSE,,
400102,400102,방울 방울(부유) Lv.2,,"[Floating,NotAllowMount]",0,0,FALSE,[400107],0,0,NS_H_Hit_StaffWater1,,NS_Water_StaffWaterBall,,,None,,FALSE,,
400103,400103,방울 방울(부유) Lv.3,,"[Floating,NotAllowMount]",0,0,FALSE,[400108],0,0,NS_H_Hit_StaffWater1,,NS_Water_StaffWaterBall,,,None,,FALSE,,
400104,400104,방울 방울(부유) Lv.4,,"[Floating,NotAllowMount]",0,0,FALSE,[400109],0,0,NS_H_Hit_StaffWater1,,NS_Water_StaffWaterBall,,,None,,FALSE,,
400105,400105,방울 방울(부유) Lv.5,,"[Floating,NotAllowMount]",0,0,FALSE,[400110],0,0,NS_H_Hit_StaffWater1,,NS_Water_StaffWaterBall,,,None,,FALSE,,
400156,400156,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.1,,,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
400157,400157,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.2,,,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
400158,400158,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.3,,,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
400159,400159,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.4,,,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
400160,400160,심판의 낙뢰 사용했음(반응형 기술 조건 SC) Lv.5,,,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
400201,400201,불의 장막 lv.1,[400201],,400201,500,TRUE,,0,0,,,,,,None,,FALSE,,
500251,500251,무기 연마 Lv.1,,,0,,FALSE,,0,0,,,,,Nu_F_Dagger_Co_Skill_06_AN,Draw,,FALSE,,
500252,500252,무기 연마 Lv.2,,,0,,FALSE,,0,0,,,,,Nu_F_Dagger_Co_Skill_06_AN,Draw,,FALSE,,
500253,500253,무기 연마 Lv.3,,,0,,FALSE,,0,0,,,,,Nu_F_Dagger_Co_Skill_06_AN,Draw,,FALSE,,
500254,500254,무기 연마 Lv.4,,,0,,FALSE,,0,0,,,,,Nu_F_Dagger_Co_Skill_06_AN,Draw,,FALSE,,
500255,500255,무기 연마 Lv.5,,,0,,FALSE,,0,0,,,,,Nu_F_Dagger_Co_Skill_06_AN,Draw,,FALSE,,
500301,500301,쌍수 달인 Lv.1,,,0,,FALSE,"[500301,500351]",0,0,,,Nu_State_Dagger_Buff_01_Loop,,,Draw,,FALSE,,
500302,500302,쌍수 달인 Lv.2,,,0,,FALSE,"[500302,500352]",0,0,,,Nu_State_Dagger_Buff_01_Loop,,,Draw,,FALSE,,
500303,500303,쌍수 달인 Lv.3,,,0,,FALSE,"[500303,500353]",0,0,,,Nu_State_Dagger_Buff_01_Loop,,,Draw,,FALSE,,
500304,500304,쌍수 달인 Lv.4,,,0,,FALSE,"[500304,500354]",0,0,,,Nu_State_Dagger_Buff_01_Loop,,,Draw,,FALSE,,
500305,500305,쌍수 달인 Lv.5,,,0,,FALSE,"[500305,500355]",0,0,,,Nu_State_Dagger_Buff_01_Loop,,,Draw,,FALSE,,
500306,500306,쌍수 달인_반응형 기술 Lv.1,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500307,500307,쌍수 달인_반응형 기술 Lv.2,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500308,500308,쌍수 달인_반응형 기술 Lv.3,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500309,500309,쌍수 달인_반응형 기술 Lv.4,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500310,500310,쌍수 달인_반응형 기술 Lv.5,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500351,500351,R_암살자의 분노 Lv.1,"[500361,500366]",,0,,FALSE,,0,0,,Nu_Dagger_1T_R_Buff_End,Nu_Dagger_1T_R_Buff_Loop,,,Draw,,FALSE,,
500352,500352,R_암살자의 분노 Lv.2,"[500362,500367]",,0,,FALSE,,0,0,,Nu_Dagger_1T_R_Buff_End,Nu_Dagger_1T_R_Buff_Loop,,,Draw,,FALSE,,
500353,500353,R_암살자의 분노 Lv.3,"[500363,500368]",,0,,FALSE,,0,0,,Nu_Dagger_1T_R_Buff_End,Nu_Dagger_1T_R_Buff_Loop,,,Draw,,FALSE,,
500354,500354,R_암살자의 분노 Lv.4,"[500364,500369]",,0,,FALSE,,0,0,,Nu_Dagger_1T_R_Buff_End,Nu_Dagger_1T_R_Buff_Loop,,,Draw,,FALSE,,
500355,500355,R_암살자의 분노 Lv.5,"[500365,500370]",,0,,FALSE,,0,0,,Nu_Dagger_1T_R_Buff_End,Nu_Dagger_1T_R_Buff_Loop,,,Draw,,FALSE,,
500356,500356,암살자의 분노 반응형 기술 Lv.1,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500357,500357,암살자의 분노 반응형 기술 Lv.2,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500358,500358,암살자의 분노 반응형 기술 Lv.3,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500359,500359,암살자의 분노 반응형 기술 Lv.4,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500360,500360,암살자의 분노 반응형 기술 Lv.5,,,0,,FALSE,,0,0,,,,,,None,,FALSE,,
500451,500451,어둠의 일격 1타 사용했음,,,0,,FALSE,,0,0,,,,,,Draw,,FALSE,,
500501,500501,단검 투척 패시브 Lv.1,,,0,,FALSE,[500501],0,0,,,,,,None,,FALSE,,
500551,500551,R_암살자의 분노 Lv.1,,,0,,FALSE,,0,0,,Nu_Dagger_1T_R_Buff_End,Nu_Dagger_1T_R_Buff_Loop,,,Draw,,FALSE,,
500601,500601,피냄새 Lv.1,,,0,,FALSE,,0,0,,,FX_State_DarkMarking_01,,,Draw,,FALSE,,
500651,500651,침묵의 일격 Lv.1,,,0,,FALSE,,0,0,,,,,Nu_F_Dagger_Co_Skill_06_AN,Draw,,FALSE,,500656
500656,500656,침묵의 일격_봉쇄(스킬 사용 못함) Lv.1,,[ActiveSkillDisable],0,0,FALSE,,0,0,,,FX_State_Silence_Petskill,,,None,,FALSE,,
500701,500701,사방의 비수_체력 20% 이하인 적을 때리면 추가 대미지 Lv.1,,,0,,FALSE,[500701],0,0,,,,,,None,,FALSE,,
500751,500751,유혈의 장막_느려짐 Lv.1,[500751],,0,,FALSE,,0,0,,,State_slow,,,None,,FALSE,,
700000,700000,충격파 Lv.1,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
700001,700001,충격파 Lv.2,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
700002,700002,충격파 Lv.3,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
700003,700003,충격파 Lv.4,,[Stun],0,,FALSE,,0,0,,,State_Stun,,,None,,FALSE,,
700010,700010,얼음 갑옷 Lv.1,,,0,,FALSE,[700010],0,0,Nu_TwoHand_AttackUp_Launch_01,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
700019,700019,얼음 갑옷 Lv.1_느려짐,[700019],,0,,FALSE,,0,0,,,FX_State_Exhaust_Petskill,,,None,,FALSE,,
700030,700030,지면 강타 Lv.1_느려짐,[700030],,0,,FALSE,,0,0,,,FX_State_Exhaust_Petskill,,,None,,FALSE,,
700050,700050,광전사의 폭주 Lv.1,[700050],,0,,FALSE,,0,0,,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
700500,700500,반격 치유 Lv.1,,,0,,FALSE,[700500],0,0,,,,,,None,,FALSE,,
700600,700600,수비 태세 Lv.1,,,0,,FALSE,[700600],0,0,,,,,,None,,FALSE,,
700650,700650,수비 태세 Lv.1_방어력 증가,[750610],,0,,FALSE,,0,0,,,Nu_Twohand_1T_R_Dot_Loop,,,None,,FALSE,,
700700,700700,체력 흡수 Lv.1,,,0,,FALSE,[700700],0,0,,,,,,None,,FALSE,,
710500,710500,분노 폭발 Lv.1,,,0,,FALSE,[710500],0,0,,,,,,None,,FALSE,,
710550,710550,분노 폭발 Lv.1_공격력 증가,[710550],,0,,FALSE,,0,0,,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
710600,710600,예리한 감각 Lv.1,,,0,,FALSE,[710600],0,0,,,,,,None,,FALSE,,
710650,710650,예리한 감각 Lv.1_치명타 확률 증가,[710650],,0,,FALSE,,0,0,,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
710700,710700,학살 가속 Lv.1,,,0,,FALSE,[710700],0,0,,,,,,None,,FALSE,,
710750,710750,학살 가속 Lv.1_공격 속도 증가,[710750],,0,,FALSE,,0,0,,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
710000,710000,모두 치유 Lv.1,,,0,,FALSE,,710001,0,,,,,,None,,FALSE,,
710001,710001,모두 치유_힐 Lv.1,,,710002,500,TRUE,,0,0,,,,,,None,,FALSE,,
710010,710010,선조의 지팡이 Lv.1,[710010],,0,,FALSE,,0,0,,,Nu_TwoHand_AttackUp_Buff_01_Loop,,,None,,FALSE,,
710020,710020,주문 가속 Lv.1,[710020],,0,0,FALSE,,0,0,,,NS_State_BlueOrb_Buff_01_Loop,,,None,,FALSE,,
720000,720000,유연한 몸놀림 Lv.1,[720000],,0,0,FALSE,,0,0,,,Mob_ReviveCadre_Buff_Rage_Loop,,,None,,FALSE,,
720010,720010,집중 Lv.1,[720010],,0,0,FALSE,,0,0,,,Nu_Dagger_State_Buff_Rage_Loop,,,None,,FALSE,,
720020,720020,침묵 Lv.1,,[ActiveSkillDisable],0,0,FALSE,,0,0,,,FX_State_Silence_Petskill,,,None,,FALSE,,
720500,720500,완전한 집중 Lv.1,,,0,0,FALSE,[720500],0,0,,,,,,None,,FALSE,,
720510,720510,완전한 집중 Lv.1_치명타 확률 증가,[720500],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
720600,720600,전술 숙련 Lv.1,,,0,0,FALSE,[720600],0,0,,,,,,None,,FALSE,,
720610,720610,전술 숙련 Lv.1_기술 가속 증가,[720600],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
720700,720700,마나 흡수 Lv.1,,,0,0,FALSE,[720700],0,0,,,,,,None,,FALSE,,
720800,720800,역습 기동 Lv.1,,,0,0,FALSE,[720800],0,0,,,,,,None,,FALSE,,
720810,720810,역습 기동 Lv.1_이속 증가,[720800],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750000,750000,1T 가죽 갑옷(제작)_최대 생명력 Lv.1,[700502],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750001,750001,1T 가죽 갑옷(제작)_최대 생명력 Lv.2,[700503],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750002,750002,1T 가죽 신발(제작)_공격력 Lv.1,[700520],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750003,750003,1T 가죽 신발(제작)_공격력 Lv.2,[700521],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750004,750004,1T 가죽 장갑(제작)_공속 Lv.1,[700508],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750005,750005,1T 가죽 장갑(제작)_공속 Lv.2,[700509],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750006,750006,1T 가죽 투구(제작)_치명타 확률 Lv.1,[700514],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750007,750007,1T 가죽 투구(제작)_치명타 확률 Lv.2,[700515],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750008,750008,1T 천 갑옷(제작)_최대 마력 Lv.1,[700500],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750009,750009,1T 천 갑옷(제작)_최대 마력 Lv.2,[700501],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750010,750010,1T 천 신발(제작)_마력 자연 회복 Lv.1,[700518],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750011,750011,1T 천 신발(제작)_마력 자연 회복 Lv.2,[700519],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
750012,750012,1T 천 장갑(제작)_공격력 Lv.1,[700506],,0,0,FALSE,,0,0,,,,,,None,,FALSE,,
